id,asset_id,document_type,supplier_name,purchase_order_number,invoice_number,invoice_amount,warranty_provider,warranty_expires_at,storage_bucket,storage_key,mime_type,byte_size,sha256_hex,malware_scan_status,uploaded_by,created_at,updated_at
f0f2eb20-0e0e-4a69-9633-0398e5e8528d,d1e816bd-892d-47e8-950e-be78e217a167,warranty,LabLine Scientific,,,,Service contract,2027-03-21,ast-private-docs,warranties/AST-IT-PC-00028.pdf,application/pdf,89779,aa15ed45a8fc2d7d8cff1237c6f949c47f608a7e155d864453931867bf2f30da,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-04-04 00:00:00+00,2026-09-21 12:36:10.142818+00
36dd0792-27a9-4b40-b52d-54c7157a9b59,492b34f7-fece-449d-8260-c5a62b7cccc1,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-07-17,ast-private-docs,warranties/AST-IT-PC-00004.pdf,application/pdf,147890,72f12d278d5468a5ee0f03939f2ee45c5ad6b66ce182eb11f27cf1fa8e3e955b,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-07-31 00:00:00+00,2026-09-21 12:36:10.142818+00
5c107044-c8af-4cac-9701-bf2627f54586,bc8a22a4-ebab-4318-a51c-5bb3bfc8c14d,warranty,Delta Computer Supplies,,,,Supplier extended cover,2028-08-31,ast-private-docs,warranties/AST-IT-PC-00413.pdf,application/pdf,194300,0dc827576a8179b0dda3d0fae265dcdbb5deaf37a0e088c955d3aa59950aced6,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-09-15 00:00:00+00,2026-09-21 12:36:10.142818+00
e03568de-e6e0-4b3a-8e19-668b21c8b9a4,acd3f6f5-1018-4ffe-90ad-61ad1b0b9104,warranty,LabLine Scientific,,,,Manufacturer warranty,2024-09-18,ast-private-docs,warranties/AST-IT-PC-00341.pdf,application/pdf,229024,33fa399f9968dd274392767d3dfc86dce9d4abf4ea74c8e6e5d99be655a6137a,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-10-03 00:00:00+00,2026-09-21 12:36:10.142818+00
d5c4c0f4-644c-44b2-b1a6-4ba09eefec08,ac75cc82-7428-4641-bea9-532ecb63c32c,warranty,PowerGuard Energy,,,,Supplier extended cover,2021-08-29,ast-private-docs,warranties/AST-IT-PC-00317.pdf,application/pdf,226291,abbe875b7c69251f91d8ad39e8fe7de116a48abc6eda0ba52634f1753cf695da,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2019-09-13 00:00:00+00,2026-09-21 12:36:10.142818+00
26f3e665-40b2-4afd-b21b-198f247f975e,5b4809a7-4f15-46fb-b133-afd4a28a73f9,warranty,PowerGuard Energy,,,,Service contract,2025-11-04,ast-private-docs,warranties/AST-IT-PC-00293.pdf,application/pdf,118711,ae81f701e7ad9b9d568b1428e299beedc8807026e2b11bf8d8c5add9cf0b7f9f,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-11-19 00:00:00+00,2026-09-21 12:36:10.142818+00
eb124696-6b77-462f-bd33-288e7c9d6e1d,e3ca20a7-3a04-4b03-b11b-ebd573ac0b16,warranty,Upper Egypt Office Works,,,,Service contract,2022-10-01,ast-private-docs,warranties/AST-IT-PC-00269.pdf,application/pdf,69836,671749b26812e6641dcbee1a2e7406be9fe5aa4eb94628a3758e9e9cd472c522,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2019-10-16 00:00:00+00,2026-09-21 12:36:10.142818+00
d6f5d189-945c-4b01-9995-d531d2af787e,9892c8cd-4af3-4919-b0fd-35f0fc590402,warranty,LabLine Scientific,,,,Manufacturer warranty,2023-09-03,ast-private-docs,warranties/AST-IT-PC-00245.pdf,application/pdf,176706,85b96f103aed07720a7e13810b72c63790f80216dcb267c0e5d739c7d5ef8af0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-09-17 00:00:00+00,2026-09-21 12:36:10.142818+00
41d8b71e-850a-40c5-b7f6-8b78bde675cc,7e17f67a-33f4-4f80-b984-1a3286ff1ea6,warranty,Upper Egypt Office Works,,,,Manufacturer warranty,2028-06-01,ast-private-docs,warranties/AST-IT-PC-00221.pdf,application/pdf,103202,00dff9215a5d163cd3b883e187b8adbc7be0ab8b456acda3e364e92d22282607,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-06-16 00:00:00+00,2026-09-21 12:36:10.142818+00
2d1372fa-946e-4d49-ad02-2d726e66897b,e6f4bed8-af08-40f5-bbaf-7020b24c6ec8,warranty,CoolAir Engineering,,,,Supplier extended cover,2026-11-12,ast-private-docs,warranties/AST-IT-PC-00197.pdf,application/pdf,115385,c226d3ff3761f3dd4b3d60581531f7bf78690cc10440cdc1caa52e18a70237f2,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-11-27 00:00:00+00,2026-09-21 12:36:10.142818+00
5fc1dbaa-1b92-4f32-bf13-6f66d85a4561,98626642-760f-4c56-be38-4909419ce830,warranty,Nile Tech Systems,,,,Manufacturer warranty,2027-03-30,ast-private-docs,warranties/AST-IT-PC-00173.pdf,application/pdf,207298,c85077ed6d59b724a07c70fa95ca1b70341200fcefac44ad541ab6b1c75eab48,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-04-13 00:00:00+00,2026-09-21 12:36:10.142818+00
4bf47095-4a3e-4318-9dbc-6f4030cdc3a5,4e61fe04-52d1-4ec4-81a2-d84e9095e51a,warranty,LabLine Scientific,,,,Service contract,2023-09-13,ast-private-docs,warranties/AST-IT-PC-00125.pdf,application/pdf,77177,9c0b29af88aaa8a9897f336409f32e710816a8df2e8a3720f6e8dbea40551c6e,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-09-27 00:00:00+00,2026-09-21 12:36:10.142818+00
472921ef-318c-47ba-842b-e98b2f9eb5ef,ffccac1c-4cbe-4bc4-aa1c-2125a8f19c0f,warranty,PowerGuard Energy,,,,Supplier extended cover,2026-11-27,ast-private-docs,warranties/AST-IT-PC-00101.pdf,application/pdf,220458,a3caa62c9f6640d1319a7f2e14c2da668e67b679edecc115fd6bcd97dd9feb01,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-12-12 00:00:00+00,2026-09-21 12:36:10.142818+00
9a0f0e8c-5fe5-4178-bfcd-ff961b8a9c6d,bfa86baa-0ad9-4f2a-aa92-8d30c1a896c0,warranty,PowerGuard Energy,,,,Supplier extended cover,2027-02-28,ast-private-docs,warranties/AST-IT-PC-00077.pdf,application/pdf,75120,3e94a837d404a0c8b4c243bfbd52794a1bc655cd481871fc17ea987ed3555e59,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-03-14 00:00:00+00,2026-09-21 12:36:10.142818+00
4c922b8a-17f0-4180-888d-78df1901c953,b56623e1-e600-49ad-8df4-452662607678,warranty,Delta Computer Supplies,,,,Manufacturer warranty,2027-12-15,ast-private-docs,warranties/AST-IT-PC-00053.pdf,application/pdf,135328,3219343781411de2a586bf62b8ef13347b6e9000efa415836eeba18639812191,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-12-29 00:00:00+00,2026-09-21 12:36:10.142818+00
d6b426c9-7e88-4f6a-a4fb-7616226949fa,cfc72e12-fcbf-40d6-bf14-67922dcc4a04,warranty,Nile Tech Systems,,,,Manufacturer warranty,2024-08-29,ast-private-docs,warranties/AST-IT-PC-00029.pdf,application/pdf,179622,4dde6f3aa084e132bb040c72a0678566c336be6f6a457ec2002e83d982024c48,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-09-13 00:00:00+00,2026-09-21 12:36:10.142818+00
259010f2-7c2f-4227-8db7-e856a2f81395,df24033b-cd63-4f07-b572-956d7e526142,warranty,LabLine Scientific,,,,Supplier extended cover,2028-09-05,ast-private-docs,warranties/AST-IT-MONITOR-00414.pdf,application/pdf,188260,c8a066ff423bcfd8df78e2ef87fda18615d3a930b3408767ea7aa9d27fa08173,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-09-20 00:00:00+00,2026-09-21 12:36:10.142818+00
0f71d4a2-0985-4d47-bc54-ba7dc41d9730,4b614724-1bd6-4d20-9a0d-9353a9280b10,warranty,Delta Computer Supplies,,,,Service contract,2026-04-01,ast-private-docs,warranties/AST-IT-MONITOR-00390.pdf,application/pdf,144291,0afd0e7f2c56dbff821798de432daa914ba4ef1351897de73db483ae6385c940,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-04-15 00:00:00+00,2026-09-21 12:36:10.142818+00
e7d14a48-4726-4812-bd5a-e8d31d4d60d1,258bc94f-7a74-43f1-ba2c-839d856b65a4,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-10-06,ast-private-docs,warranties/AST-IT-MONITOR-00366.pdf,application/pdf,191027,fc1c7d7947e8fd9c0374480905f65c537b559b90d12367bda9402a3bc01b4b72,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-10-20 00:00:00+00,2026-09-21 12:36:10.142818+00
53da4501-eda2-478a-8ac5-c9e82e583d63,add37b45-f343-40dc-b32d-301bb1f11b6a,warranty,PowerGuard Energy,,,,Manufacturer warranty,2025-08-30,ast-private-docs,warranties/AST-IT-MONITOR-00342.pdf,application/pdf,224163,6558646b97102e17829d7df51b3bafcf2bd452b5f182e44cc42995399cbb78a0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-09-14 00:00:00+00,2026-09-21 12:36:10.142818+00
832d5e3f-f88b-4607-af56-dc2f4801157d,19376259-e7c6-474d-a274-b4a7dd0aa995,warranty,Nile Tech Systems,,,,Service contract,2023-11-03,ast-private-docs,warranties/AST-IT-MONITOR-00318.pdf,application/pdf,85172,8e8791029d22f00cd9bf5c15b40bf2236fa0de81c45d435c84321453ebce3f4b,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-11-17 00:00:00+00,2026-09-21 12:36:10.142818+00
33f689b4-3d3b-4b9f-8bf0-9d2ca2df9fd1,4098a313-3526-4a48-b037-63d4b65f1bd8,warranty,Nile Tech Systems,,,,Manufacturer warranty,2027-06-23,ast-private-docs,warranties/AST-IT-MONITOR-00294.pdf,application/pdf,103085,b19fa261671cbb70b948c8270beada31efac24855f9d53f79b2850b86cb16d12,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-07-07 00:00:00+00,2026-09-21 12:36:10.142818+00
d8cd9001-7873-470d-8239-4de832721475,ab65e716-a553-4163-8e14-81d2954dd14a,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2023-08-30,ast-private-docs,warranties/AST-IT-MONITOR-00270.pdf,application/pdf,101238,c12b2fa0b6b02163bf38fac6f9664b0a4e047ec39fed5e197aee73eeaf5b8ce0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-09-13 00:00:00+00,2026-09-21 12:36:10.142818+00
8fa0bdbc-adde-4974-9543-bf49d0be9b8e,acc30ced-aad3-45a5-9adb-8b1b9e5928fd,warranty,CoolAir Engineering,,,,Manufacturer warranty,2023-05-30,ast-private-docs,warranties/AST-IT-MONITOR-00246.pdf,application/pdf,192838,950dc70593c12b8bad6a563fb62b2dd5757a99070850b044374b9e40cd737c2a,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-06-13 00:00:00+00,2026-09-21 12:36:10.142818+00
352e3001-eb3e-4f7a-8ce1-38cdb594ec24,dc0fc700-5aa9-4efc-9307-56f149b156a7,warranty,Nile Tech Systems,,,,Manufacturer warranty,2022-10-31,ast-private-docs,warranties/AST-IT-MONITOR-00222.pdf,application/pdf,226148,e3c5307cb609a8e611705f707f6fb13914b16351033e7a32deec8b1061a46b16,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-11-14 00:00:00+00,2026-09-21 12:36:10.142818+00
4e78f275-fd12-4609-bdf0-e70344674467,dc33516b-7ef5-4ab7-ba42-8a67085316cf,warranty,LabLine Scientific,,,,Service contract,2025-10-31,ast-private-docs,warranties/AST-IT-MONITOR-00198.pdf,application/pdf,148390,e82095a4819ed794b23a4ec1161ce6a2c2fb9f48c0e05ca5bc1b5cfc05d4b7cd,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-11-15 00:00:00+00,2026-09-21 12:36:10.142818+00
c83d7b87-0f99-4b64-9c14-f799638995f9,ade45384-6902-4859-b141-c33368d487e4,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-05-03,ast-private-docs,warranties/AST-IT-MONITOR-00174.pdf,application/pdf,156960,e18d586637eb8bd3aa89af9c824888e61521d0ccff4effa990de32085244f051,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-05-17 00:00:00+00,2026-09-21 12:36:10.142818+00
38003a57-f23c-4ed5-a199-68ab62566732,8b894a48-f7a5-48c0-b378-441c6254db45,warranty,PowerGuard Energy,,,,Service contract,2027-09-15,ast-private-docs,warranties/AST-IT-MONITOR-00150.pdf,application/pdf,72499,5048b03212d399d7ec1b9bdd4c8cc6d77c0f789121adf23e5cd24ecc22716593,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-09-29 00:00:00+00,2026-09-21 12:36:10.142818+00
ae671753-3e1d-4db1-8ba7-8ce389faee04,3ce9eaa4-4252-40cd-a354-288ba4a4d128,warranty,Nile Tech Systems,,,,Supplier extended cover,2025-06-18,ast-private-docs,warranties/AST-IT-MONITOR-00126.pdf,application/pdf,73245,0cd903826355796b52f1fee5d31fae317060b900e1faa69bc3a7834359abd28d,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-07-03 00:00:00+00,2026-09-21 12:36:10.142818+00
835c6130-5ec7-433c-9549-84aa2ece672f,6069757f-cd21-439d-8ac9-f9e3e7692ac4,warranty,Nile Tech Systems,,,,Supplier extended cover,2028-03-29,ast-private-docs,warranties/AST-IT-MONITOR-00102.pdf,application/pdf,206989,d0846497753061e9d983c3c26ea702c1f2d4bec2094515059a5cdf9cf289bdc0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-04-13 00:00:00+00,2026-09-21 12:36:10.142818+00
2560f9dd-1d93-43fd-9abf-3e13a740698e,b67ba49d-5a99-43d3-a29d-4bcb36416da3,warranty,PowerGuard Energy,,,,Manufacturer warranty,2023-10-19,ast-private-docs,warranties/AST-IT-MONITOR-00078.pdf,application/pdf,233027,952b1b2db574b0189c5184cfc111f7864c275880c1e8a17ce1580bef1673877d,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-11-02 00:00:00+00,2026-09-21 12:36:10.142818+00
22650076-9fcf-44a0-b71d-e55a6978f13b,bb567931-c2a0-435a-9c53-b9a5fd409f8a,warranty,Delta Computer Supplies,,,,Manufacturer warranty,2022-11-19,ast-private-docs,warranties/AST-IT-MONITOR-00030.pdf,application/pdf,183493,ce24a3f7d277b462ee0155aebfe23ed577ccc919d6b32c51fbf6cd0944fa65a9,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-12-03 00:00:00+00,2026-09-21 12:36:10.142818+00
3ebc1625-a2d1-46c1-9085-267d27659744,30a265bf-80e0-4b58-b2bc-109fb2ad3f0c,warranty,Upper Egypt Office Works,,,,Manufacturer warranty,2027-03-08,ast-private-docs,warranties/AST-IT-MONITOR-00415.pdf,application/pdf,69712,0f31c0fe80e3537a8bf5eada7b9268ca73c054197573fd80e067fccc0bfd24d9,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-03-22 00:00:00+00,2026-09-21 12:36:10.142818+00
0438b3bc-11fa-498c-9c5d-cde9d15d7abd,d255a2f3-289b-49ea-8952-48145ddd3b66,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2023-10-26,ast-private-docs,warranties/AST-IT-MONITOR-00367.pdf,application/pdf,203112,1a0b683e2a526b89e1746a29644e7e8687d2ea5f2d526c10b6d7e4f4c5ff5a83,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-11-09 00:00:00+00,2026-09-21 12:36:10.142818+00
30991788-0d90-4dbd-9e59-0f1b649d39dd,17a2734c-6aa6-48c0-84f5-1b0e160aec8e,warranty,LabLine Scientific,,,,Manufacturer warranty,2024-03-31,ast-private-docs,warranties/AST-IT-MONITOR-00343.pdf,application/pdf,202531,b4f504ba59e5407de12315ead3d85f87cb79867e25108b8a303155797adb090c,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-04-15 00:00:00+00,2026-09-21 12:36:10.142818+00
954e5bef-e42c-4e92-b956-038ea91fc73e,4583c822-fe79-46d2-a2e8-d81a024ecca1,warranty,Upper Egypt Office Works,,,,Service contract,2026-02-19,ast-private-docs,warranties/AST-IT-MONITOR-00295.pdf,application/pdf,182851,318aebddb4da5ff48eb5d839dea5a7a54411d13774028b8a06e7457c0097212a,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-03-06 00:00:00+00,2026-09-21 12:36:10.142818+00
fd36ff9c-5e88-4c5e-983a-c08e7c3d76cc,fa0fde54-e0ec-48fd-b277-26f430e908a9,warranty,Nile Tech Systems,,,,Supplier extended cover,2022-02-26,ast-private-docs,warranties/AST-IT-MONITOR-00271.pdf,application/pdf,143501,ef6a532390a320ce18798dae61452673befe12ea9977c8785b56969f0b6bb95c,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-03-12 00:00:00+00,2026-09-21 12:36:10.142818+00
8066ccba-fc37-4c7d-8b60-fa2602677280,a379b836-3bd9-412f-82dd-3bdeef2c9290,warranty,CoolAir Engineering,,,,Supplier extended cover,2025-10-19,ast-private-docs,warranties/AST-IT-MONITOR-00247.pdf,application/pdf,222994,bf5d71bed769f6a6dcfd2183e927c1fc35edf12a428738a4f0ff1c1f926126ea,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-11-03 00:00:00+00,2026-09-21 12:36:10.142818+00
cbc072c0-fb9e-4311-81b4-98f47ef6ed9a,354fdcb6-3bbd-41f9-8a81-9e4267b24248,warranty,LabLine Scientific,,,,Service contract,2024-10-23,ast-private-docs,warranties/AST-IT-MONITOR-00199.pdf,application/pdf,168585,f15b8784ba3be811572fcb84fab345d0b0456b49bb5ff3c14135a56599e14437,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-11-07 00:00:00+00,2026-09-21 12:36:10.142818+00
134a0667-10ca-45d2-a0c9-27a05cd07bc1,a78b7c1c-1bf8-4fe7-abe4-0990dc205c25,warranty,CoolAir Engineering,,,,Manufacturer warranty,2026-08-13,ast-private-docs,warranties/AST-IT-MONITOR-00175.pdf,application/pdf,176055,3d17951d0359fd18f3dce04a4e0544066fa7924d47d51fbe49b558346f773c61,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-08-27 00:00:00+00,2026-09-21 12:36:10.142818+00
9f6991d1-7512-4c59-9e71-3b05fb85c25e,fc761770-1dc0-49bc-b933-0cc49f5bedf6,warranty,Upper Egypt Office Works,,,,Service contract,2027-05-12,ast-private-docs,warranties/AST-IT-MONITOR-00151.pdf,application/pdf,200210,5798ff9badfb4875bbb0acf2073d4379c4b93898907e9a4d5149157cacc6ef11,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-05-26 00:00:00+00,2026-09-21 12:36:10.142818+00
51d3b715-5cdb-49b5-b8d3-e70bc1c08e81,0fc29b73-82f0-491f-b0b8-7e2eaa9010e4,warranty,Delta Computer Supplies,,,,Supplier extended cover,2024-09-29,ast-private-docs,warranties/AST-IT-MONITOR-00127.pdf,application/pdf,128783,0e69d5c72b9afe467726b7aaa35e6f920450209b6b21b0ace4e35e5ef4f618d9,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-10-14 00:00:00+00,2026-09-21 12:36:10.142818+00
01ae26c3-70ab-45c8-acde-6aaa0c970145,3ab59424-9410-4b42-b9e5-d78807291d63,warranty,CoolAir Engineering,,,,Service contract,2027-07-11,ast-private-docs,warranties/AST-IT-MONITOR-00103.pdf,application/pdf,154306,ecf952c6dedb61a0200553aadc33ecc115555b9a93894d430d1203f835547aeb,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-07-25 00:00:00+00,2026-09-21 12:36:10.142818+00
57285c9d-edd0-40c7-8df7-831616824c77,02063a1f-4ed1-4ba3-9cb9-21d108d2cd27,warranty,PowerGuard Energy,,,,Manufacturer warranty,2025-07-03,ast-private-docs,warranties/AST-IT-MONITOR-00079.pdf,application/pdf,64603,4234bc1322991a74d84677d9d834ec11f435cd43295287781ca7a6bddd6df3d3,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-07-18 00:00:00+00,2026-09-21 12:36:10.142818+00
f32c180e-7e48-4389-a86c-ccb7323ca2dd,cf054a8c-c5c7-4de9-95e1-26fdb049691f,warranty,CoolAir Engineering,,,,Service contract,2021-09-03,ast-private-docs,warranties/AST-IT-MONITOR-00007.pdf,application/pdf,203975,1d08aeab516841b305ed8c3ba0fb1fea84792445fdd5e013ec86005255198a9f,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2019-09-18 00:00:00+00,2026-09-21 12:36:10.142818+00
b8dab3e2-d12f-412a-892a-882ea04235b6,06624745-a046-4355-82c3-608dd9eb74f9,warranty,Upper Egypt Office Works,,,,Service contract,2024-06-20,ast-private-docs,warranties/AST-IT-MONITOR-00416.pdf,application/pdf,232954,9c1708c6f84a08f7fabd3187b05d4d603782c1e864685a3a849d373e92fc6c42,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-07-05 00:00:00+00,2026-09-21 12:36:10.142818+00
8d71a7ad-bff9-4dd6-a382-1550485ccdf3,3e06ea64-6076-4b71-ad89-42bc0b61986d,warranty,PowerGuard Energy,,,,Supplier extended cover,2022-02-19,ast-private-docs,warranties/AST-IT-MONITOR-00392.pdf,application/pdf,87285,b48ba50dfc06b3f52593aae26401f1716f4c5c5f9f620eae03b890b234b837db,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-03-05 00:00:00+00,2026-09-21 12:36:10.142818+00
1c832ee8-0add-4a27-b54f-1a3cb070b8a7,780d5016-e349-4058-9e86-3624c70718da,warranty,CoolAir Engineering,,,,Service contract,2023-09-04,ast-private-docs,warranties/AST-IT-MONITOR-00368.pdf,application/pdf,157938,ac5b547016d54f9a6707e11fc64ae23a739fded249c4467ea1a3f74763613bff,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-09-18 00:00:00+00,2026-09-21 12:36:10.142818+00
e343ca33-a22a-4ae0-a977-39660bb8ab89,ee55ba20-d337-48fe-8bc9-b159b86e830e,warranty,Nile Tech Systems,,,,Service contract,2026-06-25,ast-private-docs,warranties/AST-IT-MONITOR-00344.pdf,application/pdf,152696,cd6b6f710fff6073eabfa3319f3ce781e65ab35481c3a750f0f65e429f791d10,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-07-10 00:00:00+00,2026-09-21 12:36:10.142818+00
09f09d1a-08b0-4cf6-915b-8d0e762a311b,0218c3e2-2634-4525-b048-1eaf770b2fcc,warranty,PowerGuard Energy,,,,Supplier extended cover,2027-11-17,ast-private-docs,warranties/AST-IT-MONITOR-00320.pdf,application/pdf,102716,57bfe5df31916e3444518d0ee1b687c0121abad613f6fd264bbc46b977c51c87,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-12-01 00:00:00+00,2026-09-21 12:36:10.142818+00
d911f0bd-9887-47c3-a0ff-a1afb2862dc1,f5ee5902-a563-412d-a2d0-cf4c114e2737,warranty,CoolAir Engineering,,,,Manufacturer warranty,2027-04-13,ast-private-docs,warranties/AST-IT-MONITOR-00296.pdf,application/pdf,81830,37670de517b6880762af4576cbb6609953da6adcfe14971ac32bd2855a4e5938,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-04-27 00:00:00+00,2026-09-21 12:36:10.142818+00
ee08a094-9ba8-4859-a2bb-41073937caf3,2fe14b92-c446-4660-a72a-61b6719cad31,warranty,PowerGuard Energy,,,,Manufacturer warranty,2023-08-14,ast-private-docs,warranties/AST-IT-MONITOR-00272.pdf,application/pdf,204737,57b68fb694cf1574f3ad951d5f27be4758cea4886a6a5707fcc18a1beba330f7,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-08-28 00:00:00+00,2026-09-21 12:36:10.142818+00
feafac3f-3da0-4ee6-a0ac-7a926799ab34,a5b79db8-1d3b-4a94-9623-2d3fb1999e87,warranty,Delta Computer Supplies,,,,Supplier extended cover,2022-05-10,ast-private-docs,warranties/AST-IT-MONITOR-00248.pdf,application/pdf,115567,73c203b9db49d207662b5e163a713ec519e15465cecbb065a03c720e1d637283,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-05-24 00:00:00+00,2026-09-21 12:36:10.142818+00
cb34dadb-d262-46e3-9638-a5e07d8d2b16,78fee29f-1ab3-481f-a56e-48e8d3c88c9b,warranty,Upper Egypt Office Works,,,,Service contract,2023-10-19,ast-private-docs,warranties/AST-IT-MONITOR-00200.pdf,application/pdf,92299,1e06629265f9cb43bd06eca8a207494375b3164ad119cb05a085d70785ce7fba,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-11-02 00:00:00+00,2026-09-21 12:36:10.142818+00
001e931a-da1c-4b6a-a918-e7c0c17c95be,557ddf37-cad5-4934-9ab5-4a03168676b0,warranty,LabLine Scientific,,,,Supplier extended cover,2026-05-31,ast-private-docs,warranties/AST-IT-MONITOR-00176.pdf,application/pdf,121922,04ab1b62859f87ac9c5ccca73086729c4ec99835a3a5d487c25a35bc5f7df53f,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-06-15 00:00:00+00,2026-09-21 12:36:10.142818+00
b6bba4ff-8cc0-4cc1-a686-4b3cdde6ab89,f14a2705-e72f-4f75-9267-c718ab043d5c,warranty,LabLine Scientific,,,,Supplier extended cover,2026-06-05,ast-private-docs,warranties/AST-IT-MONITOR-00104.pdf,application/pdf,226489,066fab33a98bb5eff82583e7f2894dd814c9567349fbf46a992266fd319f5062,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-06-20 00:00:00+00,2026-09-21 12:36:10.142818+00
3a2dd486-a084-4982-ae39-5db37fdba893,70bbe4d2-7c10-4be7-bf34-781164f9f6e8,warranty,PowerGuard Energy,,,,Manufacturer warranty,2023-08-02,ast-private-docs,warranties/AST-IT-MONITOR-00080.pdf,application/pdf,225659,119b9846db59287823834822a66247ee5a96393c093f3b0e6fffd25a41094ed4,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-08-16 00:00:00+00,2026-09-21 12:36:10.142818+00
d06a2008-23c6-4926-8e38-e843d7082a5a,c8b0db7a-6259-4630-8235-dec7c52f6f0a,warranty,PowerGuard Energy,,,,Manufacturer warranty,2026-09-23,ast-private-docs,warranties/AST-IT-MONITOR-00056.pdf,application/pdf,130965,da29bc36fa941ac830928d52c3d796a3a8473f5df3a70a4e753bb658152c18f7,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-10-07 00:00:00+00,2026-09-21 12:36:10.142818+00
dbf683c3-4d8a-4b92-a677-bea632a10236,adf83cf1-86a1-4704-ae53-7954a12191ad,warranty,Delta Computer Supplies,,,,Supplier extended cover,2027-09-25,ast-private-docs,warranties/AST-IT-MONITOR-00032.pdf,application/pdf,217383,a36bed9c2ff5b22d7653c5ce85dbb3d227fddd76022c91c0e95f95b40efc345f,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-10-09 00:00:00+00,2026-09-21 12:36:10.142818+00
a4173b36-e819-406e-b435-ae82e5e3f9a0,0cd380da-7e0d-4741-9dca-9231f00f845e,warranty,Nile Tech Systems,,,,Service contract,2027-07-23,ast-private-docs,warranties/AST-IT-MONITOR-00008.pdf,application/pdf,150271,ab56ba565174703c289e6123c82bcc576a0325c2ddbffd961827f2d5ad9c5472,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-08-06 00:00:00+00,2026-09-21 12:36:10.142818+00
