id,asset_id,template_id,technician_user_id,priority,status,scheduled_at,started_at,completed_at,checklist_result,parts_cost,labor_cost,downtime_minutes,outcome,completion_notes,next_due_at,created_at,updated_at,created_by,updated_by
1408c17a-cfb0-46e0-a241-931e473bcfdf,a695b6b5-5239-46ee-a55e-2da1a73b49f9,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,low,completed,2024-09-09 12:36:10.142818+00,2024-09-11 22:36:10.142818+00,2024-09-12 00:29:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,113,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-03-08 12:36:10.142818+00,2024-09-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d91bba62-ecfd-44cf-a8cd-cb2eab2826ef,a695b6b5-5239-46ee-a55e-2da1a73b49f9,04058bcc-812e-40f5-8384-972fff3b9e23,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2025-03-08 12:36:10.142818+00,2025-03-13 21:36:10.142818+00,2025-03-13 22:31:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,55,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-09-04 12:36:10.142818+00,2025-03-08 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
56cf54bb-565d-45b4-8f93-ef0e27c64391,a695b6b5-5239-46ee-a55e-2da1a73b49f9,04058bcc-812e-40f5-8384-972fff3b9e23,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,completed,2025-09-04 12:36:10.142818+00,2025-09-12 22:36:10.142818+00,2025-09-13 00:25:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,109,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-03-03 12:36:10.142818+00,2025-09-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
dfc20993-95d2-4ad4-9df0-bedb230d8842,a695b6b5-5239-46ee-a55e-2da1a73b49f9,04058bcc-812e-40f5-8384-972fff3b9e23,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2026-03-03 12:36:10.142818+00,2026-03-08 01:36:10.142818+00,2026-03-08 02:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,47,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-08-30 12:36:10.142818+00,2026-03-03 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b0d7a84f-978c-4952-ad10-d016cbb5f3b4,a695b6b5-5239-46ee-a55e-2da1a73b49f9,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2026-08-30 12:36:10.142818+00,2026-09-05 21:36:10.142818+00,2026-09-05 23:21:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",513.00,480.00,105,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-02-26 12:36:10.142818+00,2026-08-30 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a7a3a4ff-69f3-4aa4-b146-f0f41a70f632,a695b6b5-5239-46ee-a55e-2da1a73b49f9,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,low,open,2027-02-26 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
57defa4a-41c3-4d46-88af-e791e78661f8,a695b6b5-5239-46ee-a55e-2da1a73b49f9,,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2025-06-05 23:36:10.142818+00,2025-06-05 23:36:10.142818+00,2025-06-06 21:26:10.142818+00,"{""fault_confirmed"": true}",2582.00,300.00,1310,escalated to supplier,Corrective job raised from a fault report.,,2025-06-05 23:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
0fc8cd79-e46c-42eb-902b-4c3713bef20d,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,high,completed,2024-01-13 12:36:10.142818+00,2024-01-15 22:36:10.142818+00,2024-01-16 01:17:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,161,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-07-11 12:36:10.142818+00,2024-01-13 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
377e1616-9a63-4c28-8b9a-3c36dae276ff,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2024-07-11 12:36:10.142818+00,2024-07-18 20:36:10.142818+00,2024-07-18 21:22:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,46,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-07 12:36:10.142818+00,2024-07-11 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
3e2eb2e7-b374-49c9-94f9-149e355d740c,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2025-01-07 12:36:10.142818+00,2025-01-11 23:36:10.142818+00,2025-01-12 00:35:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,59,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-06 12:36:10.142818+00,2025-01-07 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9cdb8cff-bd58-4ade-923c-44e51b310b85,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,completed,2025-07-06 12:36:10.142818+00,2025-07-14 22:36:10.142818+00,2025-07-15 01:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,172,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-01-02 12:36:10.142818+00,2025-07-06 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ae1b2c3e-047c-44a7-8d21-b9403647afb1,c3f7f812-f3ff-45bd-9cec-5dac220c6e52,,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,high,completed,2024-04-08 02:36:10.142818+00,2024-04-08 02:36:10.142818+00,2024-04-08 21:27:10.142818+00,"{""fault_confirmed"": true}",917.00,900.00,1131,no fault found,Corrective job raised from a fault report.,,2024-04-08 02:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
87ebf095-f1af-48e1-8557-f9b3cefa607b,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2026-01-02 12:36:10.142818+00,2026-01-06 21:36:10.142818+00,2026-01-06 23:12:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,96,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-07-01 12:36:10.142818+00,2026-01-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d7fe8c38-36e1-478f-9897-4256e14d23b7,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2026-07-01 12:36:10.142818+00,2026-07-03 21:36:10.142818+00,2026-07-03 22:10:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,34,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-12-28 12:36:10.142818+00,2026-07-01 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e844c322-426a-447b-9245-4a0887774719,be235f20-06e4-4da9-b9da-d609b91c58ef,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,medium,open,2026-12-28 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
50c14b96-e8a8-4703-973f-1c1804c2950c,be235f20-06e4-4da9-b9da-d609b91c58ef,,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2025-06-20 03:36:10.142818+00,2025-06-20 03:36:10.142818+00,2025-06-21 17:37:10.142818+00,"{""fault_confirmed"": true}",2211.00,150.00,2281,cleaned and reconfigured,Corrective job raised from a fault report.,,2025-06-20 03:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
fbbd0e93-cd43-4e2c-b24e-02ae86e69a73,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2023-11-08 12:36:10.142818+00,2023-11-17 01:36:10.142818+00,2023-11-17 03:56:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,140,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-05-06 12:36:10.142818+00,2023-11-08 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
1dc5f1e2-9a55-486b-9a30-efbf94c2fe52,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,low,completed,2024-05-06 12:36:10.142818+00,2024-05-12 01:36:10.142818+00,2024-05-12 03:24:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",962.00,360.00,108,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-11-02 12:36:10.142818+00,2024-05-06 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
58c9c27c-1f34-4261-b127-343e85605321,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,low,completed,2024-11-02 12:36:10.142818+00,2024-11-09 20:36:10.142818+00,2024-11-09 21:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",1023.00,240.00,47,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-05-01 12:36:10.142818+00,2024-11-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
03ad5641-88a2-4db3-bc4b-51074c793bac,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,medium,completed,2025-05-01 12:36:10.142818+00,2025-05-05 02:36:10.142818+00,2025-05-05 04:51:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,135,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-10-28 12:36:10.142818+00,2025-05-01 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
7fd0fd19-2b22-4e94-8d3d-4ba1fb3c32be,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2025-10-28 12:36:10.142818+00,2025-11-04 01:36:10.142818+00,2025-11-04 03:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",991.00,120.00,112,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-04-26 12:36:10.142818+00,2025-10-28 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9f383954-ae0b-4e26-a1c6-8e8683221de2,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,medium,completed,2026-04-26 12:36:10.142818+00,2026-04-28 22:36:10.142818+00,2026-04-28 23:18:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",842.00,360.00,42,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-10-23 12:36:10.142818+00,2026-04-26 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
290d7f3c-3744-42fc-a813-accd5ed7c127,0d30e518-585c-4756-a7f3-19caeba33493,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,medium,open,2026-10-23 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
73b2780b-ba84-4ed5-b26f-c8dd56418323,0d30e518-585c-4756-a7f3-19caeba33493,,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,critical,completed,2025-11-10 00:36:10.142818+00,2025-11-10 00:36:10.142818+00,2025-11-11 08:48:10.142818+00,"{""fault_confirmed"": true}",0.00,900.00,1932,part replaced,Corrective job raised from a fault report.,,2025-11-10 00:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
16d82043-0a5e-4466-a6c9-b9b3804c4f75,531d06f2-dc97-4727-8bae-d4929105d722,04058bcc-812e-40f5-8384-972fff3b9e23,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,medium,completed,2025-09-05 00:00:00+00,2025-09-06 12:00:00+00,2025-09-06 14:09:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,129,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-03-04 00:00:00+00,2025-09-05 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
508a29ae-4507-4a95-a1de-4192ffea75b6,531d06f2-dc97-4727-8bae-d4929105d722,04058bcc-812e-40f5-8384-972fff3b9e23,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,completed,2026-03-04 00:00:00+00,2026-03-11 10:00:00+00,2026-03-11 11:39:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",206.00,240.00,99,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-08-31 00:00:00+00,2026-03-04 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ec8fcbdd-bdab-43d9-aa06-09527d360ae1,531d06f2-dc97-4727-8bae-d4929105d722,04058bcc-812e-40f5-8384-972fff3b9e23,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,high,completed,2026-08-31 00:00:00+00,2026-09-08 08:00:00+00,2026-09-08 09:06:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,66,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-02-27 00:00:00+00,2026-08-31 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
1a1bd0a0-7fc4-4c96-971b-555d1aa56d23,531d06f2-dc97-4727-8bae-d4929105d722,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,medium,open,2027-02-27 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
98f0fa5c-1666-4159-ab33-c03efd2915fd,531d06f2-dc97-4727-8bae-d4929105d722,,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,high,completed,2025-12-06 23:36:10.142818+00,2025-12-06 23:36:10.142818+00,2025-12-07 11:01:10.142818+00,"{""fault_confirmed"": true}",2444.00,450.00,685,repaired,Corrective job raised from a fault report.,,2025-12-06 23:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
3b29bdfc-5f9d-4c5c-9d34-eeca0068577b,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,high,completed,2024-02-07 12:36:10.142818+00,2024-02-10 22:36:10.142818+00,2024-02-11 01:02:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,146,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-08-05 12:36:10.142818+00,2024-02-07 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
7fcdef98-2cb4-49fc-80c2-5c0152429543,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,high,completed,2024-08-05 12:36:10.142818+00,2024-08-05 21:36:10.142818+00,2024-08-05 23:30:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,114,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-02-01 12:36:10.142818+00,2024-08-05 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
31641b2c-ab0c-4a3d-ab80-b98b5729f024,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,low,completed,2025-02-01 12:36:10.142818+00,2025-02-03 00:36:10.142818+00,2025-02-03 03:15:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",884.00,480.00,159,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-31 12:36:10.142818+00,2025-02-01 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
8132cdbd-490f-4ed1-aa06-bbbca4984388,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,074adb51-413b-4a95-a297-532a23028420,low,completed,2025-07-31 12:36:10.142818+00,2025-08-05 00:36:10.142818+00,2025-08-05 01:50:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",667.00,240.00,74,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-01-27 12:36:10.142818+00,2025-07-31 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b6dc44bf-7746-4434-8ffb-89925645ab7b,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2026-01-27 12:36:10.142818+00,2026-01-28 02:36:10.142818+00,2026-01-28 05:31:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,175,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-07-26 12:36:10.142818+00,2026-01-27 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
bfd1205e-a8c2-42d9-a09a-dea7dd862afd,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2026-07-26 12:36:10.142818+00,2026-07-30 23:36:10.142818+00,2026-07-31 00:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",748.00,480.00,47,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-01-22 12:36:10.142818+00,2026-07-26 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
05e45ea2-b942-45b3-9905-f94098bf621c,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,04058bcc-812e-40f5-8384-972fff3b9e23,b0b54190-fcf5-486a-aa97-94a938211aec,medium,open,2027-01-22 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
c8027f63-8da7-46f5-86d2-1b9427b0d44f,8a02e139-2263-48a9-95f4-7b9103da437a,bb6424ac-fe3a-41ee-9593-2484e4584c0e,074adb51-413b-4a95-a297-532a23028420,low,completed,2024-11-21 12:36:10.142818+00,2024-11-26 00:36:10.142818+00,2024-11-26 03:30:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,174,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-11-21 12:36:10.142818+00,2024-11-21 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e9450989-96ef-47a5-bb1c-6e44a96b4ae7,8a02e139-2263-48a9-95f4-7b9103da437a,bb6424ac-fe3a-41ee-9593-2484e4584c0e,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,open,2026-11-21 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
74f770d5-e4a9-42d1-91ec-1290c4f3b014,62ef7d8e-1a3c-41d8-a044-9fefde078224,bb6424ac-fe3a-41ee-9593-2484e4584c0e,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,medium,completed,2025-05-02 12:36:10.142818+00,2025-05-09 02:36:10.142818+00,2025-05-09 05:03:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",622.00,240.00,147,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-05-02 12:36:10.142818+00,2025-05-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
53dee98a-f418-4851-9af6-898448d8ee27,0fa4e66e-4e83-4f2f-9a3f-118ba0e74086,bb6424ac-fe3a-41ee-9593-2484e4584c0e,074adb51-413b-4a95-a297-532a23028420,high,completed,2025-10-17 00:00:00+00,2025-10-25 13:00:00+00,2025-10-25 15:26:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,146,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-10-17 00:00:00+00,2025-10-17 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b27fefc3-cbed-4950-a3cf-986c3a174bf0,0fa4e66e-4e83-4f2f-9a3f-118ba0e74086,bb6424ac-fe3a-41ee-9593-2484e4584c0e,b0b54190-fcf5-486a-aa97-94a938211aec,medium,open,2027-10-17 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
eb36c1f3-af41-4f8b-a30a-2f8cfa203d7e,47b98c8a-75a2-4a6b-bdee-42b3794b60f2,bb6424ac-fe3a-41ee-9593-2484e4584c0e,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2024-07-21 00:00:00+00,2024-07-25 10:00:00+00,2024-07-25 10:39:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,39,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-07-21 00:00:00+00,2024-07-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
3ee4bd76-2bc8-4072-aa95-afb33728f524,47b98c8a-75a2-4a6b-bdee-42b3794b60f2,bb6424ac-fe3a-41ee-9593-2484e4584c0e,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2026-07-21 00:00:00+00,2026-07-21 12:00:00+00,2026-07-21 12:57:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,57,preventive service completed,"Scheduled preventive maintenance, no fault found.",2028-07-20 00:00:00+00,2026-07-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
1504f5cc-79c6-4e4f-960c-d00c1ae29e8e,47b98c8a-75a2-4a6b-bdee-42b3794b60f2,bb6424ac-fe3a-41ee-9593-2484e4584c0e,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,open,2028-07-20 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
6dda91a1-b11b-45d3-8081-bb5c34ca800f,e1bf7f4c-ce10-43d5-9f59-55740d26d991,bb6424ac-fe3a-41ee-9593-2484e4584c0e,b0b54190-fcf5-486a-aa97-94a938211aec,medium,scheduled,2025-02-05 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2025-01-29 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
b603f05b-ed63-4504-80ee-b9e8312c8de9,e1bf7f4c-ce10-43d5-9f59-55740d26d991,,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,high,completed,2025-08-12 02:36:10.142818+00,2025-08-12 02:36:10.142818+00,2025-08-13 10:16:10.142818+00,"{""fault_confirmed"": true}",0.00,300.00,1900,no fault found,Corrective job raised from a fault report.,,2025-08-12 02:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
