id,actor_user_id,action,table_name,record_id,ip_address,user_agent,metadata,created_at
a2136556-b55c-47af-bd8d-ab75b77269d9,074adb51-413b-4a95-a297-532a23028420,report.export,assets,,10.20.10.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-08-17 22:34:10.142818+00
55df8eca-597a-458f-b608-647a46db6bec,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,work_order.completed,work_orders,,10.20.15.164,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""kind"": ""preventive""}",2026-06-04 23:34:10.142818+00
b1692ba4-65bc-40d8-9597-f92e1840ebb7,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,rbac.permission_granted,user_roles,,10.20.10.144,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""scope"": ""college""}",2026-09-20 20:12:10.142818+00
7fc3eb78-d993-49b8-9243-b758682a27ad,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,auth.login_failed,users,,10.20.15.43,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""reason"": ""bad_credentials""}",2026-08-08 07:10:10.142818+00
1011c058-895c-4c14-8efc-ce8e88fb332f,b0b54190-fcf5-486a-aa97-94a938211aec,rbac.permission_granted,user_roles,,10.20.12.37,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""scope"": ""college""}",2026-05-11 18:38:10.142818+00
5e99cd06-f110-48a5-8142-76edc5f57155,089d3e35-dd8e-48ab-991e-a8f94ccfd969,auth.login_failed,users,,10.20.2.113,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-08-11 23:42:10.142818+00
1a225277-3c82-4fae-8fce-d40e26cc1535,76368d26-ee94-46f4-a13e-259a7f0ce5dc,auth.login_success,users,,10.20.5.184,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""mfa"": true}",2026-08-21 20:18:10.142818+00
c1a7e98a-dd5d-4ef0-a49a-6ce97e829bfc,49d11b97-7c72-49ce-84b3-5fac923e716e,retirement.approved,assets,,10.20.6.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""evidence"": ""attached""}",2026-04-30 02:36:10.142818+00
04f472c8-e169-4b57-aa16-07eb6b293cd0,60694a33-64df-4703-bb1f-20bc3948e683,work_order.completed,work_orders,,10.20.10.18,AST-Mobile/1.2 (Android 14),"{""kind"": ""preventive""}",2026-04-14 10:29:10.142818+00
3cc96c97-369a-4844-a8ce-3649f56c281f,b556717b-a757-49e7-8859-2d3aeca41e88,report.export,assets,,10.20.11.103,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""format"": ""csv""}",2026-09-01 07:04:10.142818+00
df018e20-d04a-4382-9a61-e4072493698b,f4f9be59-90a4-4645-9907-3a1110570d64,retirement.approved,assets,,10.20.6.162,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-08-26 01:08:10.142818+00
8616eb0d-4919-4277-8b9d-031202568a66,a88277d6-7193-4856-b318-4d7fb0af2f58,rbac.permission_granted,user_roles,,10.20.6.55,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""scope"": ""college""}",2026-08-02 00:06:10.142818+00
6dc6da0d-41ef-454e-9041-e174833391ac,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,asset.created,assets,,10.20.19.92,AST-Mobile/1.2 (Android 14),"{""source"": ""ui""}",2026-08-06 21:30:10.142818+00
241c2f17-a190-4c7d-a3ba-47cce50354f6,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,asset.created,assets,,10.20.12.120,AST-Mobile/1.2 (Android 14),"{""source"": ""ui""}",2026-08-15 03:15:10.142818+00
bcfe8b1f-d930-4779-9267-40f54ffc915a,1c4df881-cca6-49a3-9b2e-6a87a781ef63,work_order.completed,work_orders,,10.20.7.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""kind"": ""preventive""}",2026-05-24 22:40:10.142818+00
f9ff754c-44de-4320-a08e-c4114313c95a,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,asset.transfer_approved,asset_events,,10.20.4.110,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-04-02 21:55:10.142818+00
2b61e955-a6a1-428e-ac31-9e1a414f9e85,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,asset.transfer_approved,asset_events,,10.20.19.100,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""approval"": ""single_step""}",2026-08-16 02:56:10.142818+00
5393c23a-d37c-4d83-9939-db176566d3f7,176f3f16-3ab1-409e-8c10-9631bea0edcc,report.export,assets,,10.20.9.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-06-19 15:07:10.142818+00
9aafc527-e01c-49a9-915c-a230c1574c83,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,asset.updated,assets,,10.20.5.178,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-08-03 05:55:10.142818+00
4244d970-f8a0-46a7-879d-22b69ca3f130,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,asset.created,assets,,10.20.9.198,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""source"": ""ui""}",2026-05-29 23:53:10.142818+00
20fb712d-426f-4547-9e70-3b591831cb4e,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,auth.login_failed,users,,10.20.11.107,AST-Mobile/1.2 (Android 14),"{""reason"": ""bad_credentials""}",2026-09-06 04:57:10.142818+00
741727ac-765f-456d-8b9f-4c71ea782a6f,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,report.export,assets,,10.20.16.148,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""format"": ""csv""}",2026-04-29 03:19:10.142818+00
a1d9aaf8-04bc-4b59-9a11-ccac529c3dc2,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,report.export,assets,,10.20.18.81,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-05-02 17:14:10.142818+00
5df42242-d326-49f7-ae03-7cd4c62b976f,089d3e35-dd8e-48ab-991e-a8f94ccfd969,work_order.completed,work_orders,,10.20.18.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""kind"": ""preventive""}",2026-06-28 18:18:10.142818+00
555ae2d8-721a-45bf-b0a9-54facb4fb724,76368d26-ee94-46f4-a13e-259a7f0ce5dc,retirement.approved,assets,,10.20.10.81,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-06-14 10:06:10.142818+00
731c07a2-10cc-4eac-997f-49747b43e1e7,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,auth.login_failed,users,,10.20.16.106,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-06-27 02:40:10.142818+00
b354eade-9775-4dec-9280-7ce903d6cfb5,49d11b97-7c72-49ce-84b3-5fac923e716e,asset.created,assets,,10.20.6.99,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""source"": ""ui""}",2026-08-05 08:05:10.142818+00
e774f900-447a-40a3-a01a-5de42675055c,60694a33-64df-4703-bb1f-20bc3948e683,asset.updated,assets,,10.20.17.159,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""fields"": [""condition""]}",2026-08-23 07:48:10.142818+00
11656193-9928-44d3-af4b-d867cf5c9c30,b556717b-a757-49e7-8859-2d3aeca41e88,report.export,assets,,10.20.9.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""format"": ""csv""}",2026-09-21 03:15:10.142818+00
48e2925b-16bf-4ddf-b0d8-420624e55ce4,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,asset.transfer_approved,asset_events,,10.20.0.187,AST-Mobile/1.2 (Android 14),"{""approval"": ""single_step""}",2026-05-21 04:44:10.142818+00
56779fec-41f7-4f6c-b031-d8d8fe5aaf1a,1c4df881-cca6-49a3-9b2e-6a87a781ef63,asset.updated,assets,,10.20.12.102,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""fields"": [""condition""]}",2026-07-23 21:28:10.142818+00
da635492-70fe-47f2-ac22-366f90fc659a,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,asset.updated,assets,,10.20.2.126,AST-Mobile/1.2 (Android 14),"{""fields"": [""condition""]}",2026-07-29 21:03:10.142818+00
e38b73d6-c9e8-425c-9207-02aa56042913,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,document.download_signed,asset_documents,,10.20.17.108,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-05-06 21:35:10.142818+00
d0349f86-f950-4e86-b023-821a792be695,176f3f16-3ab1-409e-8c10-9631bea0edcc,work_order.completed,work_orders,,10.20.15.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""kind"": ""preventive""}",2026-08-07 17:30:10.142818+00
02774374-e46c-4018-88a8-c319c140fea5,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,retirement.approved,assets,,10.20.1.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""evidence"": ""attached""}",2026-04-02 04:38:10.142818+00
24236209-fb0b-4e6a-8cc8-717c14bc930a,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,asset.transfer_approved,asset_events,,10.20.16.114,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""approval"": ""single_step""}",2026-07-17 15:13:10.142818+00
0cda5113-84bc-43a6-b29d-b756c46f692a,074adb51-413b-4a95-a297-532a23028420,asset.transfer_approved,asset_events,,10.20.18.54,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""approval"": ""single_step""}",2026-04-09 20:19:10.142818+00
c038dde0-7628-49b1-81d2-63c80257af07,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,work_order.completed,work_orders,,10.20.0.170,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""kind"": ""preventive""}",2026-04-02 09:25:10.142818+00
d4237a81-0dec-4baa-bcf3-0e80a35c8770,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,asset.created,assets,,10.20.6.100,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""source"": ""ui""}",2026-08-26 06:39:10.142818+00
4604527c-06dc-44af-8d92-9282bbfef18f,b0b54190-fcf5-486a-aa97-94a938211aec,auth.login_success,users,,10.20.11.197,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""mfa"": true}",2026-06-25 00:59:10.142818+00
6e0bfb3f-3373-4f27-933a-544bd1a3d468,089d3e35-dd8e-48ab-991e-a8f94ccfd969,retirement.approved,assets,,10.20.10.104,AST-Mobile/1.2 (Android 14),"{""evidence"": ""attached""}",2026-07-13 18:32:10.142818+00
08d8cb61-b572-4417-846f-152d085c7b60,76368d26-ee94-46f4-a13e-259a7f0ce5dc,auth.login_success,users,,10.20.0.57,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""mfa"": true}",2026-05-03 03:11:10.142818+00
00fc67a3-ea96-4b8c-975f-e4a9545833b1,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,asset.transfer_approved,asset_events,,10.20.14.16,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""approval"": ""single_step""}",2026-05-21 05:54:10.142818+00
177aa849-6aca-4d78-9230-e8daceb4b282,49d11b97-7c72-49ce-84b3-5fac923e716e,retirement.approved,assets,,10.20.14.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""evidence"": ""attached""}",2026-06-07 00:59:10.142818+00
e6f139f1-8cb9-4692-bd0e-844e4d1e1974,60694a33-64df-4703-bb1f-20bc3948e683,asset.transfer_approved,asset_events,,10.20.9.162,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""approval"": ""single_step""}",2026-09-16 21:33:10.142818+00
628359c2-d506-4ad8-89fd-9c9fa1597921,b556717b-a757-49e7-8859-2d3aeca41e88,asset.created,assets,,10.20.12.88,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""source"": ""ui""}",2026-06-08 22:56:10.142818+00
1c9bc6bb-e3e9-4f16-a1f6-6a8fbbece171,f4f9be59-90a4-4645-9907-3a1110570d64,auth.login_success,users,,10.20.15.58,AST-Mobile/1.2 (Android 14),"{""mfa"": true}",2026-04-30 15:26:10.142818+00
9565e9fb-e2fd-4d72-99a3-d962b3aea7d4,a88277d6-7193-4856-b318-4d7fb0af2f58,auth.login_failed,users,,10.20.15.199,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-04-18 22:38:10.142818+00
504a12cf-d399-4435-b35f-171eaf31ecdf,22e61621-8203-4465-a5c1-285eb61ed02a,rbac.permission_granted,user_roles,,10.20.6.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-09-09 16:41:10.142818+00
38a4a4a4-8000-435d-befb-a120a8ce0059,1c4df881-cca6-49a3-9b2e-6a87a781ef63,auth.login_failed,users,,10.20.9.130,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-08-29 21:27:10.142818+00
1e5e57c5-7d5a-4ccb-94be-3eac43721490,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,asset.transfer_approved,asset_events,,10.20.7.98,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""approval"": ""single_step""}",2026-05-29 12:25:10.142818+00
86c639ae-ee7f-4801-9b3c-7eec13819112,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,auth.login_failed,users,,10.20.15.186,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""reason"": ""bad_credentials""}",2026-06-21 03:31:10.142818+00
e09466a6-bb6f-4994-a725-270bdd302015,176f3f16-3ab1-409e-8c10-9631bea0edcc,auth.login_success,users,,10.20.9.70,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""mfa"": true}",2026-04-09 09:07:10.142818+00
ef51ad07-adec-4534-ab88-903a70501195,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,work_order.completed,work_orders,,10.20.4.188,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""kind"": ""preventive""}",2026-08-17 23:13:10.142818+00
0579fa65-1d5d-4ac1-bb7d-4cfb14c7d3d7,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,report.export,assets,,10.20.8.207,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-07-21 15:22:10.142818+00
4ca1a6b1-e9d5-4287-b574-c2f6dfe3717c,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,document.download_signed,asset_documents,,10.20.1.118,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-08-20 15:19:10.142818+00
7efb8970-633d-4be3-9295-576b8749778d,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,work_order.completed,work_orders,,10.20.5.207,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""kind"": ""preventive""}",2026-07-19 02:19:10.142818+00
bc250892-3bb4-4a88-a39f-f12045bf4d6a,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,asset.updated,assets,,10.20.10.65,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""fields"": [""condition""]}",2026-08-28 03:43:10.142818+00
f01fdd99-7ef9-4cfa-8d94-a5e4b571e146,b0b54190-fcf5-486a-aa97-94a938211aec,asset.created,assets,,10.20.1.106,AST-Mobile/1.2 (Android 14),"{""source"": ""ui""}",2026-06-19 13:42:10.142818+00
4f2ba333-3470-4b93-9f04-87f85c5dd7e7,089d3e35-dd8e-48ab-991e-a8f94ccfd969,report.export,assets,,10.20.11.172,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""format"": ""csv""}",2026-06-27 17:44:10.142818+00
f966cd52-3110-4b57-9a6f-b39ae7a41513,76368d26-ee94-46f4-a13e-259a7f0ce5dc,work_order.completed,work_orders,,10.20.17.41,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""kind"": ""preventive""}",2026-08-20 08:38:10.142818+00
de08e633-1785-4c26-9fbf-d02723567106,045d7fdc-085d-4681-9f88-1d8b262ba961,asset.transfer_approved,asset_events,,10.20.14.32,AST-Mobile/1.2 (Android 14),"{""approval"": ""single_step""}",2026-07-25 01:53:10.142818+00
b97ea0a9-dd13-4f22-a591-63c0feaf3725,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,auth.login_failed,users,,10.20.10.38,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-05-29 00:01:10.142818+00
2e74d649-551c-4017-aa74-aeb8ff2743c7,49d11b97-7c72-49ce-84b3-5fac923e716e,asset.updated,assets,,10.20.14.81,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-05-07 22:28:10.142818+00
11bc5350-1484-4409-b48f-454e93710837,60694a33-64df-4703-bb1f-20bc3948e683,auth.login_success,users,,10.20.15.135,AST-Mobile/1.2 (Android 14),"{""mfa"": true}",2026-08-14 10:32:10.142818+00
78e1f7b1-8b11-4393-abfc-9a45f7fb754e,b556717b-a757-49e7-8859-2d3aeca41e88,auth.login_failed,users,,10.20.11.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-05-23 07:02:10.142818+00
ff173aa1-3e3a-4c60-a572-5474f339e5e9,f4f9be59-90a4-4645-9907-3a1110570d64,asset.updated,assets,,10.20.5.57,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-05-30 21:48:10.142818+00
34c49da3-ac02-4236-aea5-5fed81f851cb,a88277d6-7193-4856-b318-4d7fb0af2f58,auth.login_failed,users,,10.20.13.22,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-07-22 07:04:10.142818+00
2f826212-1eeb-4e94-9f41-309c1b10013f,22e61621-8203-4465-a5c1-285eb61ed02a,retirement.approved,assets,,10.20.4.140,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""evidence"": ""attached""}",2026-09-04 21:19:10.142818+00
4c2bb1e8-3992-4f42-a502-5d0bbdc06701,1c4df881-cca6-49a3-9b2e-6a87a781ef63,asset.updated,assets,,10.20.16.49,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-06-21 17:44:10.142818+00
69d3a587-ec28-4157-a8ff-94f15e7050a8,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,auth.login_success,users,,10.20.0.165,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""mfa"": true}",2026-08-04 00:21:10.142818+00
502bab59-abf0-4f97-9d05-3b7fad93fd09,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,auth.login_failed,users,,10.20.18.101,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-08-01 20:28:10.142818+00
65ef76ce-62d2-4c71-9779-afb4ab2ec41f,176f3f16-3ab1-409e-8c10-9631bea0edcc,retirement.approved,assets,,10.20.15.68,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-09-20 15:14:10.142818+00
e7053d5a-0aca-4f8a-bc77-85a5f099917a,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,document.download_signed,asset_documents,,10.20.18.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-07-30 14:37:10.142818+00
13fbf424-d76e-4abd-b8ae-6f0ea14209d1,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,work_order.completed,work_orders,,10.20.14.49,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""kind"": ""preventive""}",2026-08-12 13:04:10.142818+00
2da57521-cf4d-4e91-9ca1-616991f83200,074adb51-413b-4a95-a297-532a23028420,auth.login_failed,users,,10.20.17.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-08-19 02:15:10.142818+00
7581ac2a-f413-4ca8-aee8-95f7aa1f6fef,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,document.download_signed,asset_documents,,10.20.5.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-04-26 22:50:10.142818+00
c481eea8-77ab-427a-bb93-82d69f2805bc,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,auth.login_failed,users,,10.20.7.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-07-20 06:15:10.142818+00
ace184c1-de10-4092-a464-57009ce48e7d,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,report.export,assets,,10.20.4.200,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-06-29 13:31:10.142818+00
1fa7996c-4532-4d6c-ae43-35fbc362152d,b0b54190-fcf5-486a-aa97-94a938211aec,asset.transfer_approved,asset_events,,10.20.1.178,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""approval"": ""single_step""}",2026-06-29 01:41:10.142818+00
de89a7f1-2e23-4dd8-bb7e-684f8a6ff93e,089d3e35-dd8e-48ab-991e-a8f94ccfd969,rbac.permission_granted,user_roles,,10.20.5.187,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-06-22 00:14:10.142818+00
85c176d8-00e1-46ed-bf90-0cc7024f982b,76368d26-ee94-46f4-a13e-259a7f0ce5dc,asset.updated,assets,,10.20.7.187,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-09-08 12:33:10.142818+00
22133344-c8c0-4118-ba87-ef33db0155f8,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,work_order.completed,work_orders,,10.20.1.111,AST-Mobile/1.2 (Android 14),"{""kind"": ""preventive""}",2026-08-19 20:11:10.142818+00
f37e2c60-35c5-4a95-82d5-7e960e8725fb,49d11b97-7c72-49ce-84b3-5fac923e716e,auth.login_failed,users,,10.20.6.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-08-01 07:28:10.142818+00
d493feaa-5bfd-41e1-ba6c-6331c7d24de6,60694a33-64df-4703-bb1f-20bc3948e683,asset.updated,assets,,10.20.14.38,AST-Mobile/1.2 (Android 14),"{""fields"": [""condition""]}",2026-09-13 15:12:10.142818+00
e8f53894-e2cf-4e7a-8e76-98582bd2b42d,b556717b-a757-49e7-8859-2d3aeca41e88,rbac.permission_granted,user_roles,,10.20.9.119,AST-Mobile/1.2 (Android 14),"{""scope"": ""college""}",2026-06-11 13:52:10.142818+00
9a430f83-5189-4927-ae8b-d526f59e76b4,f4f9be59-90a4-4645-9907-3a1110570d64,auth.login_failed,users,,10.20.4.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-09-11 23:57:10.142818+00
e7a8bbd7-4378-45fa-9221-44200862e769,a88277d6-7193-4856-b318-4d7fb0af2f58,report.export,assets,,10.20.9.151,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-05-31 14:17:10.142818+00
9de051e3-ec42-4eec-a252-c1c3d931194c,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,auth.login_success,users,,10.20.5.68,AST-Mobile/1.2 (Android 14),"{""mfa"": true}",2026-04-04 04:15:10.142818+00
0e642bc2-be6c-4493-95f5-b70aeceb7043,22e61621-8203-4465-a5c1-285eb61ed02a,asset.created,assets,,10.20.13.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""source"": ""ui""}",2026-04-12 05:23:10.142818+00
614740d4-2d7e-43a1-b050-88a56e321e2b,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,asset.created,assets,,10.20.3.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""source"": ""ui""}",2026-05-14 16:23:10.142818+00
3a5c4033-012a-4424-bf26-775476fc892b,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,asset.updated,assets,,10.20.2.201,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-05-28 17:52:10.142818+00
9ee735cb-1e38-4590-80a9-c13ee638e2e2,176f3f16-3ab1-409e-8c10-9631bea0edcc,retirement.approved,assets,,10.20.6.169,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-04-23 12:28:10.142818+00
42699138-7f9e-45f9-a488-75e727fad755,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,retirement.approved,assets,,10.20.3.37,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-05-21 13:24:10.142818+00
d3110d15-2e91-4dd2-b240-86bf3db4a3e9,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,work_order.completed,work_orders,,10.20.13.190,AST-Mobile/1.2 (Android 14),"{""kind"": ""preventive""}",2026-04-04 13:08:10.142818+00
ff074654-b0f7-40eb-bc57-201c5b34e459,074adb51-413b-4a95-a297-532a23028420,report.export,assets,,10.20.9.103,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-09-03 03:01:10.142818+00
460d6c24-44d7-49ea-8f75-80cc5810de1d,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,auth.login_failed,users,,10.20.11.104,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""reason"": ""bad_credentials""}",2026-05-01 18:17:10.142818+00
885011b1-9eb6-4135-978a-8031df0ab46a,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,document.download_signed,asset_documents,,10.20.2.47,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-03-30 13:01:10.142818+00
6be72943-84b1-496d-9c7d-081f5ac5063c,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,asset.updated,assets,,10.20.2.118,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""fields"": [""condition""]}",2026-06-21 17:36:10.142818+00
6d952fb1-4073-432e-8007-018f4d88d52c,b0b54190-fcf5-486a-aa97-94a938211aec,report.export,assets,,10.20.0.132,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-06-08 20:22:10.142818+00
67965d82-9604-41f1-8d5f-6da5739bd9c6,089d3e35-dd8e-48ab-991e-a8f94ccfd969,report.export,assets,,10.20.18.37,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""format"": ""csv""}",2026-07-19 16:35:10.142818+00
b599099e-59ba-4c6e-b57b-9434d1d36843,76368d26-ee94-46f4-a13e-259a7f0ce5dc,auth.login_failed,users,,10.20.17.163,AST-Mobile/1.2 (Android 14),"{""reason"": ""bad_credentials""}",2026-08-11 01:25:10.142818+00
