asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure,missing_days_to_failure,failure_status,age_years,life_used_percentage,total_maintenance_events,maintenance_cost_per_work_order,failure_history_flag,high_maintenance_flag,warranty_status,snapshot_year,snapshot_month,snapshot_month_name,age_group,cost_group
AST-IT-LAPTOP-00346,2023-11-21,IT-LAPTOP,IT,48,252,8.3,34100.0,unknown,f,1,0,575.0,2.8,1,Administration Building,Unknown,office,0,,1,No Failure,0.6899383983572895,17.291666666666668,2,575.0,0,1,Inactive,2023,11,November,0-1 Years,Very High Cost
AST-IT-LAPTOP-00346,2023-12-21,IT-LAPTOP,IT,48,282,9.3,34100.0,unknown,f,1,0,575.0,2.8,1,Administration Building,Unknown,office,0,,1,No Failure,0.7720739219712526,19.375,2,575.0,0,1,Inactive,2023,12,December,0-1 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-01-20,IT-LAPTOP,IT,48,312,10.2,34100.0,unknown,f,1,0,575.0,2.8,1,Administration Building,Unknown,office,0,,1,No Failure,0.8542094455852156,21.25,2,575.0,0,1,Inactive,2024,1,January,0-1 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-02-19,IT-LAPTOP,IT,48,342,11.2,34100.0,unknown,f,1,0,575.0,2.8,0,Administration Building,Unknown,office,0,,1,No Failure,0.9363449691991786,23.333333333333332,1,575.0,0,0,Inactive,2024,2,February,0-1 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-03-20,IT-LAPTOP,IT,48,372,12.2,34100.0,unknown,f,1,0,575.0,2.8,0,Administration Building,Unknown,office,0,,1,No Failure,1.0184804928131417,25.416666666666664,1,575.0,0,0,Inactive,2024,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-04-19,IT-LAPTOP,IT,48,402,13.2,34100.0,unknown,f,1,0,575.0,2.8,0,Administration Building,Unknown,office,0,,1,No Failure,1.1006160164271048,27.499999999999996,1,575.0,0,0,Inactive,2024,4,April,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-05-19,IT-LAPTOP,IT,48,432,14.2,34100.0,unknown,f,2,0,1055.0,1.87,1,Administration Building,Unknown,office,0,,1,No Failure,1.1827515400410678,29.583333333333332,3,527.5,0,1,Inactive,2024,5,May,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-06-18,IT-LAPTOP,IT,48,462,15.2,34100.0,unknown,f,2,0,1055.0,1.87,1,Administration Building,Unknown,office,0,,1,No Failure,1.264887063655031,31.666666666666664,3,527.5,0,1,Inactive,2024,6,June,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-07-18,IT-LAPTOP,IT,48,492,16.2,34100.0,unknown,f,2,0,1055.0,1.87,1,Administration Building,Unknown,office,0,,1,No Failure,1.3470225872689938,33.75,3,527.5,0,1,Inactive,2024,7,July,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-08-17,IT-LAPTOP,IT,48,522,17.1,34100.0,unknown,f,2,0,1055.0,1.87,0,Administration Building,Unknown,office,0,,1,No Failure,1.429158110882957,35.625,2,527.5,0,0,Inactive,2024,8,August,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-09-16,IT-LAPTOP,IT,48,552,18.1,34100.0,unknown,f,2,0,1055.0,1.87,0,Administration Building,Unknown,office,0,,1,No Failure,1.51129363449692,37.708333333333336,2,527.5,0,0,Inactive,2024,9,September,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-10-16,IT-LAPTOP,IT,48,582,19.1,34100.0,unknown,f,2,0,1055.0,1.87,0,Administration Building,Unknown,office,0,,1,No Failure,1.593429158110883,39.79166666666667,2,527.5,0,0,Inactive,2024,10,October,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-11-15,IT-LAPTOP,IT,48,612,20.1,34100.0,unknown,f,3,0,1175.0,1.59,1,Administration Building,Unknown,office,0,,1,No Failure,1.675564681724846,41.875,4,391.6666666666667,0,1,Inactive,2024,11,November,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2024-12-15,IT-LAPTOP,IT,48,642,21.1,34100.0,unknown,f,3,0,1175.0,1.59,1,Administration Building,Unknown,office,0,,1,No Failure,1.757700205338809,43.958333333333336,4,391.6666666666667,0,1,Inactive,2024,12,December,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-01-14,IT-LAPTOP,IT,48,672,22.1,34100.0,unknown,f,3,0,1175.0,1.59,1,Administration Building,Unknown,office,0,,1,No Failure,1.839835728952772,46.04166666666667,4,391.6666666666667,0,1,Inactive,2025,1,January,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-02-13,IT-LAPTOP,IT,48,702,23.1,34100.0,unknown,f,3,0,1175.0,1.59,0,Administration Building,Unknown,office,0,,1,No Failure,1.9219712525667352,48.125,3,391.6666666666667,0,0,Inactive,2025,2,February,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-03-15,IT-LAPTOP,IT,48,732,24.0,34100.0,unknown,f,3,0,1175.0,1.59,0,Administration Building,Unknown,office,0,,1,No Failure,2.004106776180698,50.0,3,391.6666666666667,0,0,Inactive,2025,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-04-14,IT-LAPTOP,IT,48,762,25.0,34100.0,unknown,f,3,0,1175.0,1.59,0,Administration Building,Unknown,office,0,,1,No Failure,2.086242299794661,52.083333333333336,3,391.6666666666667,0,0,Inactive,2025,4,April,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-05-14,IT-LAPTOP,IT,48,792,26.0,34100.0,unknown,f,4,0,1655.0,1.79,1,Administration Building,Unknown,office,0,,1,No Failure,2.1683778234086244,54.166666666666664,5,413.75,0,1,Inactive,2025,5,May,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-06-13,IT-LAPTOP,IT,48,822,27.0,34100.0,unknown,f,4,0,1655.0,1.79,1,Administration Building,Unknown,office,0,,1,No Failure,2.2505133470225873,56.25,5,413.75,0,1,Inactive,2025,6,June,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-07-13,IT-LAPTOP,IT,48,852,28.0,34100.0,unknown,f,4,0,1655.0,1.79,1,Administration Building,Unknown,office,0,,1,No Failure,2.3326488706365502,58.333333333333336,5,413.75,0,1,Inactive,2025,7,July,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-08-12,IT-LAPTOP,IT,48,882,29.0,34100.0,unknown,f,4,0,1655.0,1.79,0,Administration Building,Unknown,office,0,,1,No Failure,2.414784394250513,60.416666666666664,4,413.75,0,0,Inactive,2025,8,August,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-09-11,IT-LAPTOP,IT,48,912,30.0,34100.0,unknown,f,4,0,1655.0,1.79,0,Administration Building,Unknown,office,0,,1,No Failure,2.4969199178644765,62.5,4,413.75,0,0,Inactive,2025,9,September,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-10-11,IT-LAPTOP,IT,48,942,30.9,34100.0,unknown,f,4,0,1655.0,1.79,0,Administration Building,Unknown,office,0,,1,No Failure,2.5790554414784395,64.375,4,413.75,0,0,Inactive,2025,10,October,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-11-10,IT-LAPTOP,IT,48,972,31.9,34100.0,unknown,f,5,0,1775.0,2.01,1,Administration Building,Unknown,office,0,,1,No Failure,2.6611909650924024,66.45833333333333,6,355.0,0,1,Inactive,2025,11,November,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2025-12-10,IT-LAPTOP,IT,48,1002,32.9,34100.0,unknown,f,5,0,1775.0,2.01,1,Administration Building,Unknown,office,0,,1,No Failure,2.7433264887063653,68.54166666666667,6,355.0,0,1,Inactive,2025,12,December,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-01-09,IT-LAPTOP,IT,48,1032,33.9,34100.0,unknown,f,5,0,1775.0,2.01,1,Administration Building,Unknown,office,0,,1,No Failure,2.8254620123203287,70.625,6,355.0,0,1,Inactive,2026,1,January,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-02-08,IT-LAPTOP,IT,48,1062,34.9,34100.0,unknown,f,5,0,1775.0,2.01,0,Administration Building,Unknown,office,0,,1,No Failure,2.9075975359342916,72.70833333333333,5,355.0,0,0,Inactive,2026,2,February,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-03-10,IT-LAPTOP,IT,48,1092,35.9,34100.0,unknown,f,5,0,1775.0,2.01,0,Administration Building,Unknown,office,0,,1,No Failure,2.9897330595482545,74.79166666666667,5,355.0,0,0,Inactive,2026,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-04-09,IT-LAPTOP,IT,48,1122,36.9,34100.0,unknown,f,5,0,1775.0,2.01,0,Administration Building,Unknown,office,0,,1,No Failure,3.0718685831622174,76.875,5,355.0,0,0,Inactive,2026,4,April,3-5 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-05-09,IT-LAPTOP,IT,48,1152,37.8,34100.0,unknown,f,6,0,1775.0,2.01,1,Administration Building,Unknown,office,0,,1,No Failure,3.154004106776181,78.75,7,295.8333333333333,0,1,Inactive,2026,5,May,3-5 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-06-08,IT-LAPTOP,IT,48,1182,38.8,34100.0,unknown,f,6,0,1775.0,2.01,1,Administration Building,Unknown,office,0,,1,No Failure,3.2361396303901437,80.83333333333333,7,295.8333333333333,0,1,Inactive,2026,6,June,3-5 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-07-08,IT-LAPTOP,IT,48,1212,39.8,34100.0,unknown,f,6,0,1775.0,2.01,1,Administration Building,Unknown,office,0,,1,No Failure,3.3182751540041067,82.91666666666666,7,295.8333333333333,0,1,Inactive,2026,7,July,3-5 Years,Very High Cost
AST-IT-LAPTOP-00346,2026-08-07,IT-LAPTOP,IT,48,1242,40.8,34100.0,unknown,f,6,0,1775.0,2.01,0,Administration Building,Unknown,office,0,,1,No Failure,3.40041067761807,85.0,6,295.8333333333333,0,0,Inactive,2026,8,August,3-5 Years,Very High Cost
AST-IT-LAPTOP-00347,2024-10-08,IT-LAPTOP,IT,48,60,2.0,31500.0,unknown,f,1,0,120.0,2.58,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.16427104722792607,4.166666666666666,2,120.0,0,1,Inactive,2024,10,October,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2024-11-07,IT-LAPTOP,IT,48,90,3.0,31500.0,unknown,f,1,0,120.0,2.58,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.2464065708418891,6.25,2,120.0,0,1,Inactive,2024,11,November,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2024-12-07,IT-LAPTOP,IT,48,120,3.9,31500.0,unknown,f,1,0,120.0,2.58,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.32854209445585214,8.125,2,120.0,0,1,Inactive,2024,12,December,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-01-06,IT-LAPTOP,IT,48,150,4.9,31500.0,unknown,f,1,0,120.0,2.58,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.4106776180698152,10.208333333333334,1,120.0,0,0,Inactive,2025,1,January,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-02-05,IT-LAPTOP,IT,48,180,5.9,31500.0,unknown,f,1,0,120.0,2.58,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.4928131416837782,12.291666666666668,1,120.0,0,0,Inactive,2025,2,February,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-03-07,IT-LAPTOP,IT,48,210,6.9,31500.0,unknown,f,2,0,120.0,2.58,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.5749486652977412,14.375000000000002,3,60.0,0,1,Inactive,2025,3,March,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-04-06,IT-LAPTOP,IT,48,240,7.9,31500.0,unknown,f,2,0,600.0,2.52,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.6570841889117043,16.458333333333332,3,300.0,0,1,Inactive,2025,4,April,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-05-06,IT-LAPTOP,IT,48,270,8.9,31500.0,unknown,f,2,0,600.0,2.52,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.7392197125256673,18.541666666666668,3,300.0,0,1,Inactive,2025,5,May,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-06-05,IT-LAPTOP,IT,48,300,9.9,31500.0,unknown,f,2,0,600.0,2.52,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.8213552361396304,20.625,3,300.0,0,1,Inactive,2025,6,June,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-07-05,IT-LAPTOP,IT,48,330,10.8,31500.0,fair,f,2,0,600.0,2.52,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.9034907597535934,22.5,2,300.0,0,0,Inactive,2025,7,July,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-08-04,IT-LAPTOP,IT,48,360,11.8,31500.0,fair,f,2,0,600.0,2.52,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.9856262833675564,24.583333333333336,2,300.0,0,0,Inactive,2025,8,August,0-1 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-09-03,IT-LAPTOP,IT,48,390,12.8,31500.0,fair,f,3,0,600.0,2.52,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.0677618069815196,26.666666666666668,4,200.0,0,1,Inactive,2025,9,September,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-10-03,IT-LAPTOP,IT,48,420,13.8,31500.0,fair,f,3,0,1299.0,2.47,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.1498973305954825,28.750000000000004,4,433.0,0,1,Inactive,2025,10,October,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-11-02,IT-LAPTOP,IT,48,450,14.8,31500.0,fair,f,3,0,1299.0,2.47,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.2320328542094456,30.833333333333336,4,433.0,0,1,Inactive,2025,11,November,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2025-12-02,IT-LAPTOP,IT,48,480,15.8,31500.0,fair,f,3,0,1299.0,2.47,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.3141683778234086,32.916666666666664,4,433.0,0,1,Inactive,2025,12,December,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-01-01,IT-LAPTOP,IT,48,510,16.8,31500.0,fair,f,3,0,1299.0,2.47,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.3963039014373717,35.0,3,433.0,0,0,Inactive,2026,1,January,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-01-31,IT-LAPTOP,IT,48,540,17.7,31500.0,fair,f,3,0,1299.0,2.47,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.4784394250513346,36.875,3,433.0,0,0,Inactive,2026,1,January,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-03-02,IT-LAPTOP,IT,48,570,18.7,31500.0,fair,f,4,0,1299.0,2.47,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.5605749486652978,38.958333333333336,5,324.75,0,1,Inactive,2026,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-04-01,IT-LAPTOP,IT,48,600,19.7,31500.0,fair,f,4,0,1299.0,2.47,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.6427104722792607,41.041666666666664,5,324.75,0,1,Inactive,2026,4,April,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-05-01,IT-LAPTOP,IT,48,630,20.7,31500.0,fair,f,4,0,1299.0,2.47,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.7248459958932238,43.125,5,324.75,0,1,Inactive,2026,5,May,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-05-31,IT-LAPTOP,IT,48,660,21.7,31500.0,fair,f,4,0,1299.0,2.47,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.8069815195071868,45.208333333333336,5,324.75,0,1,Inactive,2026,5,May,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-06-30,IT-LAPTOP,IT,48,690,22.7,31500.0,fair,f,4,0,1299.0,2.47,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.88911704312115,47.291666666666664,4,324.75,0,0,Inactive,2026,6,June,1-3 Years,Very High Cost
AST-IT-LAPTOP-00347,2026-07-30,IT-LAPTOP,IT,48,720,23.7,31500.0,fair,f,4,0,1299.0,2.47,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.9712525667351128,49.375,4,324.75,0,0,Inactive,2026,7,July,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2023-09-22,IT-LAPTOP,IT,48,186,6.1,28900.0,unknown,f,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.5092402464065708,12.708333333333332,0,0.0,0,0,Inactive,2023,9,September,0-1 Years,Very High Cost
AST-IT-LAPTOP-00370,2023-10-22,IT-LAPTOP,IT,48,216,7.1,28900.0,unknown,f,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.5913757700205339,14.791666666666666,0,0.0,0,0,Inactive,2023,10,October,0-1 Years,Very High Cost
AST-IT-LAPTOP-00370,2023-11-21,IT-LAPTOP,IT,48,246,8.1,28900.0,unknown,f,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.6735112936344969,16.875,0,0.0,0,0,Inactive,2023,11,November,0-1 Years,Very High Cost
AST-IT-LAPTOP-00370,2023-12-21,IT-LAPTOP,IT,48,276,9.1,28900.0,unknown,f,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.75564681724846,18.958333333333332,0,0.0,0,0,Inactive,2023,12,December,0-1 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-01-20,IT-LAPTOP,IT,48,306,10.1,28900.0,unknown,f,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.837782340862423,21.041666666666668,0,0.0,0,0,Inactive,2024,1,January,0-1 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-02-19,IT-LAPTOP,IT,48,336,11.0,28900.0,unknown,f,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.919917864476386,22.916666666666664,0,0.0,0,0,Inactive,2024,2,February,0-1 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-03-20,IT-LAPTOP,IT,48,366,12.0,28900.0,unknown,f,1,0,719.0,2.03,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.002053388090349,25.0,2,719.0,0,1,Inactive,2024,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-04-19,IT-LAPTOP,IT,48,396,13.0,28900.0,unknown,f,1,0,719.0,2.03,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.0841889117043122,27.083333333333332,2,719.0,0,1,Inactive,2024,4,April,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-05-19,IT-LAPTOP,IT,48,426,14.0,28900.0,unknown,f,1,0,719.0,2.03,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.1663244353182751,29.166666666666668,2,719.0,0,1,Inactive,2024,5,May,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-06-18,IT-LAPTOP,IT,48,456,15.0,28900.0,unknown,f,1,0,719.0,2.03,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.2484599589322383,31.25,1,719.0,0,0,Inactive,2024,6,June,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-07-18,IT-LAPTOP,IT,48,486,16.0,28900.0,unknown,f,1,0,719.0,2.03,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.3305954825462012,33.33333333333333,1,719.0,0,0,Inactive,2024,7,July,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-08-17,IT-LAPTOP,IT,48,516,17.0,28900.0,unknown,f,1,0,719.0,2.03,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.4127310061601643,35.41666666666667,1,719.0,0,0,Inactive,2024,8,August,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-09-16,IT-LAPTOP,IT,48,546,17.9,28900.0,unknown,f,2,0,719.0,2.03,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.4948665297741273,37.291666666666664,3,359.5,0,1,Inactive,2024,9,September,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-10-16,IT-LAPTOP,IT,48,576,18.9,28900.0,unknown,f,2,0,1079.0,1.98,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.5770020533880904,39.375,3,539.5,0,1,Inactive,2024,10,October,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-11-15,IT-LAPTOP,IT,48,606,19.9,28900.0,unknown,f,2,0,1079.0,1.98,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.6591375770020533,41.45833333333333,3,539.5,0,1,Inactive,2024,11,November,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2024-12-15,IT-LAPTOP,IT,48,636,20.9,28900.0,unknown,f,2,0,1079.0,1.98,0,AI and Data Science Building,Artificial Intelligence Department,office,1,9.0,0,Failure,1.7412731006160165,43.541666666666664,2,539.5,0,0,Inactive,2024,12,December,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-01-14,IT-LAPTOP,IT,48,666,21.9,28900.0,unknown,f,3,1,2336.0,14.73,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.8234086242299794,45.625,4,778.6666666666666,1,1,Inactive,2025,1,January,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-02-13,IT-LAPTOP,IT,48,696,22.9,28900.0,unknown,f,3,1,2336.0,14.73,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.9055441478439425,47.70833333333333,4,778.6666666666666,1,1,Inactive,2025,2,February,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-03-15,IT-LAPTOP,IT,48,726,23.9,28900.0,unknown,f,4,1,2336.0,14.73,2,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.9876796714579055,49.791666666666664,6,584.0,1,1,Inactive,2025,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-04-14,IT-LAPTOP,IT,48,756,24.8,28900.0,unknown,f,4,1,2576.0,11.23,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.0698151950718686,51.66666666666667,5,644.0,1,1,Inactive,2025,4,April,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-05-14,IT-LAPTOP,IT,48,786,25.8,28900.0,unknown,f,4,1,2576.0,11.23,1,AI and Data Science Building,Artificial Intelligence Department,office,1,13.0,0,Failure,2.1519507186858315,53.75,5,644.0,1,1,Inactive,2025,5,May,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-06-13,IT-LAPTOP,IT,48,816,26.8,28900.0,unknown,f,5,2,5512.0,16.63,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.2340862422997945,55.833333333333336,6,1102.4,1,1,Inactive,2025,6,June,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-07-13,IT-LAPTOP,IT,48,846,27.8,28900.0,unknown,f,5,2,5512.0,16.63,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.316221765913758,57.91666666666667,6,1102.4,1,1,Inactive,2025,7,July,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-08-12,IT-LAPTOP,IT,48,876,28.8,28900.0,unknown,f,5,2,5512.0,16.63,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.3983572895277208,60.0,6,1102.4,1,1,Inactive,2025,8,August,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-09-11,IT-LAPTOP,IT,48,906,29.8,28900.0,unknown,f,6,2,5512.0,16.63,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.4804928131416837,62.083333333333336,7,918.6666666666666,1,1,Inactive,2025,9,September,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-10-11,IT-LAPTOP,IT,48,936,30.7,28900.0,unknown,f,6,2,6364.0,14.23,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.5626283367556466,63.95833333333333,7,1060.6666666666667,1,1,Inactive,2025,10,October,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-11-10,IT-LAPTOP,IT,48,966,31.7,28900.0,unknown,f,6,2,6364.0,14.23,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.64476386036961,66.04166666666667,7,1060.6666666666667,1,1,Inactive,2025,11,November,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2025-12-10,IT-LAPTOP,IT,48,996,32.7,28900.0,unknown,f,6,2,6364.0,14.23,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.726899383983573,68.125,6,1060.6666666666667,1,0,Inactive,2025,12,December,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2026-01-09,IT-LAPTOP,IT,48,1026,33.7,28900.0,unknown,f,6,2,6364.0,14.23,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.809034907597536,70.20833333333334,6,1060.6666666666667,1,0,Inactive,2026,1,January,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2026-02-08,IT-LAPTOP,IT,48,1056,34.7,28900.0,unknown,f,6,2,6364.0,14.23,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.891170431211499,72.29166666666667,6,1060.6666666666667,1,0,Inactive,2026,2,February,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2026-03-10,IT-LAPTOP,IT,48,1086,35.7,28900.0,unknown,f,7,2,6604.0,12.57,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.973305954825462,74.375,8,943.4285714285714,1,1,Inactive,2026,3,March,1-3 Years,Very High Cost
AST-IT-LAPTOP-00370,2026-04-09,IT-LAPTOP,IT,48,1116,36.7,28900.0,unknown,f,7,2,6604.0,12.57,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.055441478439425,76.45833333333334,8,943.4285714285714,1,1,Inactive,2026,4,April,3-5 Years,Very High Cost
AST-IT-LAPTOP-00370,2026-05-09,IT-LAPTOP,IT,48,1146,37.6,28900.0,unknown,f,7,2,6604.0,12.57,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,3.137577002053388,78.33333333333333,8,943.4285714285714,1,1,Inactive,2026,5,May,3-5 Years,Very High Cost
