asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure
AST-IT-LAPTOP-00419,2026-08-07,IT-LAPTOP,IT,48,1309,43.0,34100.00,fair,f,6,0,1800.00,1.38,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00006,2023-09-22,IT-MONITOR,IT,72,615,20.2,3900.00,unknown,f,0,0,0,,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2023-10-22,IT-MONITOR,IT,72,645,21.2,3900.00,unknown,f,0,0,0,,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2023-11-21,IT-MONITOR,IT,72,675,22.2,3900.00,unknown,f,0,0,0,,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2023-12-21,IT-MONITOR,IT,72,705,23.2,3900.00,unknown,f,1,0,0,,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-01-20,IT-MONITOR,IT,72,735,24.1,3900.00,unknown,f,1,0,541.00,1.45,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-02-19,IT-MONITOR,IT,72,765,25.1,3900.00,unknown,f,1,0,541.00,1.45,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-03-20,IT-MONITOR,IT,72,795,26.1,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-04-19,IT-MONITOR,IT,72,825,27.1,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-05-19,IT-MONITOR,IT,72,855,28.1,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-06-18,IT-MONITOR,IT,72,885,29.1,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-07-18,IT-MONITOR,IT,72,915,30.1,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-08-17,IT-MONITOR,IT,72,945,31.0,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-09-16,IT-MONITOR,IT,72,975,32.0,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-10-16,IT-MONITOR,IT,72,1005,33.0,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-11-15,IT-MONITOR,IT,72,1035,34.0,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2024-12-15,IT-MONITOR,IT,72,1065,35.0,3900.00,unknown,f,1,0,541.00,1.45,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-01-14,IT-MONITOR,IT,72,1095,36.0,3900.00,unknown,f,2,0,1021.00,0.98,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-02-13,IT-MONITOR,IT,72,1125,37.0,3900.00,unknown,f,2,0,1021.00,0.98,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-03-15,IT-MONITOR,IT,72,1155,37.9,3900.00,unknown,f,2,0,1021.00,0.98,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-04-14,IT-MONITOR,IT,72,1185,38.9,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-05-14,IT-MONITOR,IT,72,1215,39.9,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-06-13,IT-MONITOR,IT,72,1245,40.9,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-07-13,IT-MONITOR,IT,72,1275,41.9,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-08-12,IT-MONITOR,IT,72,1305,42.9,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-09-11,IT-MONITOR,IT,72,1335,43.9,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-10-11,IT-MONITOR,IT,72,1365,44.8,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-11-10,IT-MONITOR,IT,72,1395,45.8,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2025-12-10,IT-MONITOR,IT,72,1425,46.8,3900.00,unknown,f,2,0,1021.00,0.98,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-01-09,IT-MONITOR,IT,72,1455,47.8,3900.00,unknown,f,3,0,1381.00,1.23,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-02-08,IT-MONITOR,IT,72,1485,48.8,3900.00,unknown,f,3,0,1381.00,1.23,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-03-10,IT-MONITOR,IT,72,1515,49.8,3900.00,unknown,f,3,0,1381.00,1.23,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-04-09,IT-MONITOR,IT,72,1545,50.8,3900.00,unknown,f,3,0,1381.00,1.23,0,Engineering Building,Computer Science Department,room,1,24
AST-IT-MONITOR-00006,2026-05-09,IT-MONITOR,IT,72,1575,51.7,3900.00,unknown,f,4,1,2845.00,8.90,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-06-08,IT-MONITOR,IT,72,1605,52.7,3900.00,unknown,f,4,1,2845.00,8.90,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-07-08,IT-MONITOR,IT,72,1635,53.7,3900.00,unknown,f,4,1,2845.00,8.90,1,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00006,2026-08-07,IT-MONITOR,IT,72,1665,54.7,3900.00,unknown,f,4,1,2845.00,8.90,0,Engineering Building,Computer Science Department,room,0,
AST-IT-MONITOR-00007,2023-09-22,IT-MONITOR,IT,72,1478,48.6,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2023-10-22,IT-MONITOR,IT,72,1508,49.5,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2023-11-21,IT-MONITOR,IT,72,1538,50.5,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2023-12-21,IT-MONITOR,IT,72,1568,51.5,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-01-20,IT-MONITOR,IT,72,1598,52.5,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-02-19,IT-MONITOR,IT,72,1628,53.5,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-03-20,IT-MONITOR,IT,72,1658,54.5,5500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-04-19,IT-MONITOR,IT,72,1688,55.5,5500.00,unknown,f,1,0,1051.00,1.93,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-05-19,IT-MONITOR,IT,72,1718,56.4,5500.00,unknown,f,1,0,1051.00,1.93,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-06-18,IT-MONITOR,IT,72,1748,57.4,5500.00,unknown,f,1,0,1051.00,1.93,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-07-18,IT-MONITOR,IT,72,1778,58.4,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-08-17,IT-MONITOR,IT,72,1808,59.4,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-09-16,IT-MONITOR,IT,72,1838,60.4,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-10-16,IT-MONITOR,IT,72,1868,61.4,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-11-15,IT-MONITOR,IT,72,1898,62.4,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2024-12-15,IT-MONITOR,IT,72,1928,63.3,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-01-14,IT-MONITOR,IT,72,1958,64.3,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-02-13,IT-MONITOR,IT,72,1988,65.3,5500.00,unknown,f,1,0,1051.00,1.93,0,AI and Data Science Building,Data Science Department,room,1,23
AST-IT-MONITOR-00007,2025-03-15,IT-MONITOR,IT,72,2018,66.3,5500.00,unknown,f,2,1,3869.00,9.77,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-04-14,IT-MONITOR,IT,72,2048,67.3,5500.00,unknown,f,3,1,4389.00,7.37,2,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-05-14,IT-MONITOR,IT,72,2078,68.3,5500.00,unknown,f,3,1,4389.00,7.37,2,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-06-13,IT-MONITOR,IT,72,2108,69.3,5500.00,unknown,f,3,1,4389.00,7.37,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-07-13,IT-MONITOR,IT,72,2138,70.2,5500.00,unknown,f,3,1,4389.00,7.37,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-08-12,IT-MONITOR,IT,72,2168,71.2,5500.00,unknown,f,3,1,4389.00,7.37,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-09-11,IT-MONITOR,IT,72,2198,72.2,5500.00,unknown,f,3,1,4389.00,7.37,0,AI and Data Science Building,Data Science Department,room,1,12
AST-IT-MONITOR-00007,2025-10-11,IT-MONITOR,IT,72,2228,73.2,5500.00,unknown,f,4,2,6422.00,12.25,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-11-10,IT-MONITOR,IT,72,2258,74.2,5500.00,unknown,f,4,2,6422.00,12.25,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2025-12-10,IT-MONITOR,IT,72,2288,75.2,5500.00,unknown,f,4,2,6422.00,12.25,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-01-09,IT-MONITOR,IT,72,2318,76.1,5500.00,unknown,f,4,2,6422.00,12.25,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-02-08,IT-MONITOR,IT,72,2348,77.1,5500.00,fair,f,4,2,6422.00,12.25,0,AI and Data Science Building,Data Science Department,room,1,16
AST-IT-MONITOR-00007,2026-03-10,IT-MONITOR,IT,72,2378,78.1,5500.00,fair,f,5,3,7975.00,14.00,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-04-09,IT-MONITOR,IT,72,2408,79.1,5500.00,fair,f,6,3,8095.00,12.01,2,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-05-09,IT-MONITOR,IT,72,2438,80.1,5500.00,fair,f,6,3,8095.00,12.01,2,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-06-08,IT-MONITOR,IT,72,2468,81.1,5500.00,fair,f,6,3,8095.00,12.01,1,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-07-08,IT-MONITOR,IT,72,2498,82.1,5500.00,fair,f,6,3,8095.00,12.01,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00007,2026-08-07,IT-MONITOR,IT,72,2528,83.0,5500.00,fair,f,6,3,8095.00,12.01,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-MONITOR-00008,2024-09-22,IT-MONITOR,IT,72,60,2.0,4860.00,unknown,t,1,0,711.00,2.78,1,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2024-10-22,IT-MONITOR,IT,72,90,3.0,4860.00,unknown,t,1,0,711.00,2.78,1,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2024-11-21,IT-MONITOR,IT,72,120,3.9,4860.00,unknown,t,1,0,711.00,2.78,1,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2024-12-21,IT-MONITOR,IT,72,150,4.9,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-01-20,IT-MONITOR,IT,72,180,5.9,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-02-19,IT-MONITOR,IT,72,210,6.9,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-03-21,IT-MONITOR,IT,72,240,7.9,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-04-20,IT-MONITOR,IT,72,270,8.9,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-05-20,IT-MONITOR,IT,72,300,9.9,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-06-19,IT-MONITOR,IT,72,330,10.8,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-07-19,IT-MONITOR,IT,72,360,11.8,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-08-18,IT-MONITOR,IT,72,390,12.8,4860.00,unknown,t,1,0,711.00,2.78,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-09-17,IT-MONITOR,IT,72,420,13.8,4860.00,unknown,t,2,0,1071.00,2.21,1,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-10-17,IT-MONITOR,IT,72,450,14.8,4860.00,unknown,t,2,0,1071.00,2.21,1,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-11-16,IT-MONITOR,IT,72,480,15.8,4860.00,unknown,t,2,0,1071.00,2.21,1,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2025-12-16,IT-MONITOR,IT,72,510,16.8,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-01-15,IT-MONITOR,IT,72,540,17.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-02-14,IT-MONITOR,IT,72,570,18.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-03-16,IT-MONITOR,IT,72,600,19.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-04-15,IT-MONITOR,IT,72,630,20.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-05-15,IT-MONITOR,IT,72,660,21.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-06-14,IT-MONITOR,IT,72,690,22.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-07-14,IT-MONITOR,IT,72,720,23.7,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00008,2026-08-13,IT-MONITOR,IT,72,750,24.6,4860.00,unknown,t,2,0,1071.00,2.21,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-MONITOR-00009,2023-09-22,IT-MONITOR,IT,72,1354,44.5,4220.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2023-10-22,IT-MONITOR,IT,72,1384,45.5,4220.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2023-11-21,IT-MONITOR,IT,72,1414,46.5,4220.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2023-12-21,IT-MONITOR,IT,72,1444,47.4,4220.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-01-20,IT-MONITOR,IT,72,1474,48.4,4220.00,unknown,f,1,0,240.00,2.37,1,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-02-19,IT-MONITOR,IT,72,1504,49.4,4220.00,unknown,f,1,0,240.00,2.37,1,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-03-20,IT-MONITOR,IT,72,1534,50.4,4220.00,unknown,f,1,0,240.00,2.37,1,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-04-19,IT-MONITOR,IT,72,1564,51.4,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-05-19,IT-MONITOR,IT,72,1594,52.4,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-06-18,IT-MONITOR,IT,72,1624,53.4,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-07-18,IT-MONITOR,IT,72,1654,54.3,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-08-17,IT-MONITOR,IT,72,1684,55.3,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-09-16,IT-MONITOR,IT,72,1714,56.3,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-10-16,IT-MONITOR,IT,72,1744,57.3,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-11-15,IT-MONITOR,IT,72,1774,58.3,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2024-12-15,IT-MONITOR,IT,72,1804,59.3,4220.00,unknown,f,1,0,240.00,2.37,0,Administration Building,,room,0,
AST-IT-MONITOR-00009,2025-01-14,IT-MONITOR,IT,72,1834,60.2,4220.00,unknown,f,2,0,480.00,2.32,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-02-13,IT-MONITOR,IT,72,1864,61.2,4220.00,unknown,f,2,0,480.00,2.32,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-03-15,IT-MONITOR,IT,72,1894,62.2,4220.00,unknown,f,2,0,480.00,2.32,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-04-14,IT-MONITOR,IT,72,1924,63.2,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-05-14,IT-MONITOR,IT,72,1954,64.2,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-06-13,IT-MONITOR,IT,72,1984,65.2,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-07-13,IT-MONITOR,IT,72,2014,66.2,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-08-12,IT-MONITOR,IT,72,2044,67.1,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-09-11,IT-MONITOR,IT,72,2074,68.1,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-10-11,IT-MONITOR,IT,72,2104,69.1,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-11-10,IT-MONITOR,IT,72,2134,70.1,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2025-12-10,IT-MONITOR,IT,72,2164,71.1,4220.00,unknown,f,2,0,480.00,2.32,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-01-09,IT-MONITOR,IT,72,2194,72.1,4220.00,unknown,f,3,0,1829.00,1.76,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-02-08,IT-MONITOR,IT,72,2224,73.1,4220.00,unknown,f,3,0,1829.00,1.76,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-03-10,IT-MONITOR,IT,72,2254,74.0,4220.00,unknown,f,3,0,1829.00,1.76,1,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-04-09,IT-MONITOR,IT,72,2284,75.0,4220.00,unknown,f,3,0,1829.00,1.76,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-05-09,IT-MONITOR,IT,72,2314,76.0,4220.00,unknown,f,3,0,1829.00,1.76,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-06-08,IT-MONITOR,IT,72,2344,77.0,4220.00,unknown,f,3,0,1829.00,1.76,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-07-08,IT-MONITOR,IT,72,2374,78.0,4220.00,unknown,f,3,0,1829.00,1.76,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00009,2026-08-07,IT-MONITOR,IT,72,2404,79.0,4220.00,unknown,f,3,0,1829.00,1.76,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-MONITOR-00030,2023-09-22,IT-MONITOR,IT,72,1036,34.0,4860.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2023-10-22,IT-MONITOR,IT,72,1066,35.0,4860.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2023-11-21,IT-MONITOR,IT,72,1096,36.0,4860.00,unknown,f,0,0,0,,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2023-12-21,IT-MONITOR,IT,72,1126,37.0,4860.00,unknown,f,1,0,120.00,1.05,1,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-01-20,IT-MONITOR,IT,72,1156,38.0,4860.00,unknown,f,1,0,120.00,1.05,1,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-02-19,IT-MONITOR,IT,72,1186,39.0,4860.00,unknown,f,1,0,120.00,1.05,1,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-03-20,IT-MONITOR,IT,72,1216,39.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-04-19,IT-MONITOR,IT,72,1246,40.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-05-19,IT-MONITOR,IT,72,1276,41.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-06-18,IT-MONITOR,IT,72,1306,42.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-07-18,IT-MONITOR,IT,72,1336,43.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-08-17,IT-MONITOR,IT,72,1366,44.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-09-16,IT-MONITOR,IT,72,1396,45.9,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-10-16,IT-MONITOR,IT,72,1426,46.8,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-11-15,IT-MONITOR,IT,72,1456,47.8,4860.00,unknown,f,1,0,120.00,1.05,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2024-12-15,IT-MONITOR,IT,72,1486,48.8,4860.00,unknown,f,2,0,600.00,0.96,1,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-01-14,IT-MONITOR,IT,72,1516,49.8,4860.00,unknown,f,2,0,600.00,0.96,1,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-02-13,IT-MONITOR,IT,72,1546,50.8,4860.00,unknown,f,2,0,600.00,0.96,1,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-03-15,IT-MONITOR,IT,72,1576,51.8,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-04-14,IT-MONITOR,IT,72,1606,52.8,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-05-14,IT-MONITOR,IT,72,1636,53.7,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-06-13,IT-MONITOR,IT,72,1666,54.7,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-07-13,IT-MONITOR,IT,72,1696,55.7,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-08-12,IT-MONITOR,IT,72,1726,56.7,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,0,
AST-IT-MONITOR-00030,2025-09-11,IT-MONITOR,IT,72,1756,57.7,4860.00,unknown,f,2,0,600.00,0.96,0,Administration Building,,room,1,3
