document_id,asset_id,asset_tag,org_unit_id,org_unit_name,building,document_type,supplier_name,purchase_order_number,invoice_number,invoice_amount,warranty_provider,warranty_expires_at,warranty_days_left,warranty_bucket,mime_type,byte_size,size_mb,scan_status,is_downloadable,uploaded_by,uploaded_by_name,created_at,uploaded_date
ca5717bb-23da-4a42-ab76-ed911c3665de,902ff40c-5768-4b41-9986-00b4bd120b9e,AST-IT-PC-00216,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2019-0014,INV-2019-0683,21204.00,,,,not a warranty,application/pdf,256073,0.24,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-10-26 00:00:00+00,2019-10-26
20d6b5ea-c525-407c-ac1e-3936dfb003a1,7db9993a-c311-4055-9ee8-5ed5c9175837,AST-IT-PC-00384,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,Upper Egypt Office Works,PO-2024-0010,INV-2024-0499,23940.00,,,,not a warranty,application/pdf,311599,0.30,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-12-08 00:00:00+00,2024-12-08
37627a44-1b5c-4e12-b182-0c37663675ae,8a02e139-2263-48a9-95f4-7b9103da437a,AST-FURN-DESK-00396,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,manual,,,,,,,,not a warranty,application/pdf,1660160,1.58,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
c60d44b8-312a-4663-8781-7fe7bab0421a,62cfaba8-7d2a-48b9-ae1f-ba04b998cd16,AST-IT-SWITCH-00116,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Delta Computer Supplies,,,,Manufacturer warranty,2021-11-06,-1780,expired,application/pdf,69164,0.07,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-11-21 00:00:00+00,2019-11-21
c546693f-ce73-4e84-8ac1-0471396877b9,9eeb8a16-0b51-4d19-8a04-42908b4ca3a4,AST-FURN-CAB-00016,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,LabLine Scientific,,,,Manufacturer warranty,2022-12-28,-1363,expired,application/pdf,209888,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-01-12 00:00:00+00,2020-01-12
3efc4ad7-06cf-4c11-af65-64189df20198,a97d79b8-bf69-45bf-86ff-a5a488ddf88c,AST-FURN-DESK-00060,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Delta Computer Supplies,,,,Manufacturer warranty,2022-01-05,-1720,expired,application/pdf,181229,0.17,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-01-20 00:00:00+00,2020-01-20
ceba9c13-f575-439a-8e7d-797867a99052,a5d788c6-fc55-45f7-932d-e22ecba6057b,AST-FURN-DESK-00228,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,LabLine Scientific,,,,Manufacturer warranty,2025-12-30,-265,expired,application/pdf,213098,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-01-14 00:00:00+00,2024-01-14
41d8b71e-850a-40c5-b7f6-8b78bde675cc,7e17f67a-33f4-4f80-b984-1a3286ff1ea6,AST-IT-PC-00221,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Upper Egypt Office Works,,,,Manufacturer warranty,2028-06-01,619,covered,application/pdf,103202,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-06-16 00:00:00+00,2025-06-16
36dd0792-27a9-4b40-b52d-54c7157a9b59,492b34f7-fece-449d-8260-c5a62b7cccc1,AST-IT-PC-00004,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-07-17,299,covered,application/pdf,147890,0.14,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-07-31 00:00:00+00,2025-07-31
3502ed0e-e591-418d-93bd-f668b8bbbaa9,3ae86300-9fe1-4552-a316-34c040785fbb,AST-IT-PC-00172,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-07-28,310,covered,application/pdf,189176,0.18,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-08-11 00:00:00+00,2024-08-11
83fab4e1-6530-4dca-83fc-3877d644ae02,00defa2d-8dd8-4c89-a8be-d8d1dcbadf62,AST-IT-PC-00340,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Upper Egypt Office Works,,,,Manufacturer warranty,2022-12-15,-1376,expired,application/pdf,76291,0.07,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-12-29 00:00:00+00,2020-12-29
c9403285-b932-4cea-a379-42243a43f949,62cfaba8-7d2a-48b9-ae1f-ba04b998cd16,AST-IT-SWITCH-00116,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Delta Computer Supplies,PO-2019-0034,INV-2019-0801,15618.00,,,,not a warranty,application/pdf,396719,0.38,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-11-21 00:00:00+00,2019-11-21
b7689326-8991-472f-8c94-86788acb4386,4f9d1a2d-6a7b-4392-a598-894acb28d19b,AST-IT-SWITCH-00284,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Delta Computer Supplies,PO-2022-0002,INV-2022-0196,13794.00,,,,not a warranty,application/pdf,494497,0.47,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-10-07 00:00:00+00,2022-10-07
e34170f7-53a2-48f1-b4ac-439e4c15f9b6,a97d79b8-bf69-45bf-86ff-a5a488ddf88c,AST-FURN-DESK-00060,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Delta Computer Supplies,PO-2020-0008,INV-2020-0077,4696.80,,,,not a warranty,application/pdf,440231,0.42,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-01-20 00:00:00+00,2020-01-20
beebcb5f-9288-47b6-8678-988bbe8bdcba,a5d788c6-fc55-45f7-932d-e22ecba6057b,AST-FURN-DESK-00228,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,LabLine Scientific,PO-2023-0054,INV-2023-0191,4696.80,,,,not a warranty,application/pdf,501973,0.48,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-01-14 00:00:00+00,2024-01-14
1a7552b5-d60f-4ff5-8953-c2627feb38bb,7e17f67a-33f4-4f80-b984-1a3286ff1ea6,AST-IT-PC-00221,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Upper Egypt Office Works,PO-2025-0015,INV-2025-0708,23028.00,,,,not a warranty,application/pdf,339002,0.32,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-06-16 00:00:00+00,2025-06-16
63bce53b-1862-4b02-bee4-fb1aaaea0216,3ae86300-9fe1-4552-a316-34c040785fbb,AST-IT-PC-00172,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,PowerGuard Energy,PO-2024-0046,INV-2024-0891,20292.00,,,,not a warranty,application/pdf,352555,0.34,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-08-11 00:00:00+00,2024-08-11
efebc2fd-a91b-4ea8-96dd-f6653345d233,00defa2d-8dd8-4c89-a8be-d8d1dcbadf62,AST-IT-PC-00340,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Upper Egypt Office Works,PO-2020-0049,INV-2020-0556,25764.00,,,,not a warranty,application/pdf,492269,0.47,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-12-29 00:00:00+00,2020-12-29
2c5e0799-f091-4f7a-b916-ae38be383268,1f161153-09ea-4bea-9501-621fd6755072,AST-FAC-UPS-00042,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2025-10-20,-336,expired,application/pdf,237441,0.23,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-11-04 00:00:00+00,2022-11-04
a50d7c7a-791a-4305-9e93-ca65f213d3e9,1366efcf-9b11-4708-8821-07867e9c25c6,AST-FAC-UPS-00210,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,warranty,Delta Computer Supplies,,,,Service contract,2025-07-01,-447,expired,application/pdf,70262,0.07,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-16 00:00:00+00,2023-07-16
141aecc2-9e91-499a-8373-4c41da4fc0cc,034a8b7f-433c-4cab-b207-1fc181783f0d,AST-IT-LAPTOP-00322,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,warranty,CoolAir Engineering,,,,Supplier extended cover,2028-09-21,731,covered,application/pdf,134694,0.13,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-10-06 00:00:00+00,2025-10-06
81a0e96c-eec7-460c-b81c-69ffeb46c79c,5a891d65-f24d-4ecd-8ec3-bacb20cebf3c,AST-IT-PC-00098,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2024-07-29,-784,expired,application/pdf,234273,0.22,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-08-13 00:00:00+00,2021-08-13
6dd7941a-fb62-49a3-a3e1-fc50731f01ee,a98f5bd9-7dda-4b45-9c3b-6e19a7e9727f,AST-IT-PC-00266,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,warranty,Delta Computer Supplies,,,,Service contract,2028-03-07,533,covered,application/pdf,116075,0.11,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2026-03-22 00:00:00+00,2026-03-22
8647f3e1-e1f6-448d-a4fb-0e8ef6c7f30a,1f161153-09ea-4bea-9501-621fd6755072,AST-FAC-UPS-00042,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,invoice,PowerGuard Energy,PO-2022-0034,INV-2022-0576,8436.00,,,,not a warranty,application/pdf,398972,0.38,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-11-04 00:00:00+00,2022-11-04
78e778a0-429e-4826-bb44-14f0e18e7cd6,1366efcf-9b11-4708-8821-07867e9c25c6,AST-FAC-UPS-00210,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,invoice,Delta Computer Supplies,PO-2023-0023,INV-2023-0829,12768.00,,,,not a warranty,application/pdf,243131,0.23,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-16 00:00:00+00,2023-07-16
962ba38f-8145-42ad-848c-44d82c5a22f5,ff96bdb1-62cb-46af-af07-46dc3cf98d7f,AST-IT-LAPTOP-00154,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,invoice,Delta Computer Supplies,PO-2021-0040,INV-2021-0673,34428.00,,,,not a warranty,application/pdf,308917,0.29,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-06-07 00:00:00+00,2021-06-07
0badb66c-dfb2-4a9a-93e0-01b3513f0b69,034a8b7f-433c-4cab-b207-1fc181783f0d,AST-IT-LAPTOP-00322,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,invoice,CoolAir Engineering,PO-2025-0003,INV-2025-0658,32946.00,,,,not a warranty,application/pdf,429955,0.41,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-10-06 00:00:00+00,2025-10-06
257fc731-d2b9-400b-968b-43936ad5cc9f,5a891d65-f24d-4ecd-8ec3-bacb20cebf3c,AST-IT-PC-00098,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,invoice,Upper Egypt Office Works,PO-2021-0046,INV-2021-0778,21204.00,,,,not a warranty,application/pdf,475031,0.45,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-08-13 00:00:00+00,2021-08-13
90fd86a5-a3c0-4000-9d45-5fff56102cfd,a98f5bd9-7dda-4b45-9c3b-6e19a7e9727f,AST-IT-PC-00266,053cf8f8-7366-46a9-b0bb-3f4c8b856fa5,Computer Science Department,Engineering Building,invoice,Delta Computer Supplies,PO-2026-0023,INV-2026-0697,25764.00,,,,not a warranty,application/pdf,444324,0.42,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2026-03-22 00:00:00+00,2026-03-22
b4be8c0f-0466-4530-962b-a399e17f298e,34875e76-b807-41d4-8133-023d994186f5,AST-LAB-OSC-00334,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2025-07-13,-435,expired,application/pdf,135720,0.13,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-28 00:00:00+00,2023-07-28
c91874dd-a7fc-47c2-af30-10566a4d801c,88a998f2-c22f-4362-9c85-3a5f273982d1,AST-FURN-CHAIR-00278,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Manufacturer warranty,2025-03-09,-561,expired,application/pdf,153301,0.15,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-03-24 00:00:00+00,2023-03-24
0f71d4a2-0985-4d47-bc54-ba7dc41d9730,4b614724-1bd6-4d20-9a0d-9353a9280b10,AST-IT-MONITOR-00390,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,warranty,Delta Computer Supplies,,,,Service contract,2026-04-01,-173,expired,application/pdf,144291,0.14,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-04-15 00:00:00+00,2024-04-15
13871de0-9692-4dbf-9184-a83d15650f61,34875e76-b807-41d4-8133-023d994186f5,AST-LAB-OSC-00334,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,PowerGuard Energy,PO-2023-0047,INV-2023-0194,70680.00,,,,not a warranty,application/pdf,137344,0.13,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-28 00:00:00+00,2023-07-28
381169bb-be07-4b2f-8b67-e03c05894391,ab5bc906-ecb3-4539-baae-74b24206906a,AST-IT-LAPTOP-00347,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,CoolAir Engineering,PO-2024-0032,INV-2024-0390,35910.00,,,,not a warranty,application/pdf,396041,0.38,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-08-22 00:00:00+00,2024-08-22
6ea856c9-2c32-49fa-8eb4-1af587359a0e,eb79ed9c-6c26-44a9-87c9-3fd848f081af,AST-IT-MONITOR-00054,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,Delta Computer Supplies,PO-2022-0052,INV-2022-0591,5905.20,,,,not a warranty,application/pdf,157351,0.15,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-01-16 00:00:00+00,2022-01-16
fe7025fe-b819-4812-b19d-cce6145ab6fa,4b614724-1bd6-4d20-9a0d-9353a9280b10,AST-IT-MONITOR-00390,8ef0ecc9-58c0-4c55-91e0-178f17ee7c58,Artificial Intelligence Department,AI and Data Science Building,invoice,Delta Computer Supplies,PO-2024-0047,INV-2024-0076,4810.80,,,,not a warranty,application/pdf,128783,0.12,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-04-15 00:00:00+00,2024-04-15
09abcbc2-0c0f-4434-8240-6e8a4eca9a43,72f2dc4f-7955-452b-a802-069fbd246bca,AST-IT-SWITCH-00020,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,CoolAir Engineering,,,,Service contract,2024-09-03,-748,expired,application/pdf,215121,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-09-18 00:00:00+00,2021-09-18
eb2d8537-020a-448d-8cdd-0c7ef0c3ff70,88aa52f8-d735-4d98-9d6d-abf71c2080af,AST-IT-SWITCH-00188,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Nile Tech Systems,,,,Supplier extended cover,2021-11-25,-1761,expired,application/pdf,214371,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-12-10 00:00:00+00,2019-12-10
1131c5ed-4a43-41b3-81f4-2fd1c38227f2,86c0433f-8e2c-4945-88f5-eb61ecf775ce,AST-FURN-DESK-00132,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2025-09-27,-359,expired,application/pdf,106860,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-10-12 00:00:00+00,2023-10-12
84f347fe-c749-4d8e-8d1d-ed5d94605a80,e1bf7f4c-ce10-43d5-9f59-55740d26d991,AST-FURN-DESK-00300,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Delta Computer Supplies,,,,Service contract,2025-04-27,-512,expired,application/pdf,199097,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-05-12 00:00:00+00,2023-05-12
6900cacd-570e-4dcc-b833-efd386c55c8c,a7c85299-962a-4747-881b-c1a5317dac4f,AST-IT-PC-00076,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,warranty,Delta Computer Supplies,,,,Service contract,2025-04-24,-515,expired,application/pdf,109213,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-05-09 00:00:00+00,2023-05-09
a5423340-e00f-42c0-ace1-45e49fc20b6b,88aa52f8-d735-4d98-9d6d-abf71c2080af,AST-IT-SWITCH-00188,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Nile Tech Systems,PO-2019-0042,INV-2019-0314,15618.00,,,,not a warranty,application/pdf,504378,0.48,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-12-10 00:00:00+00,2019-12-10
d9da50d3-7ccc-4ad1-a46e-64e23b2d8b84,1cc709ca-b880-4b67-80ce-50f03f595673,AST-IT-SWITCH-00356,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Upper Egypt Office Works,PO-2023-0003,INV-2023-0409,11970.00,,,,not a warranty,application/pdf,155049,0.15,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-07-30 00:00:00+00,2023-07-30
af7e55da-3a86-41c9-b9a9-4ef1bde8e8fa,86c0433f-8e2c-4945-88f5-eb61ecf775ce,AST-FURN-DESK-00132,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,PowerGuard Energy,PO-2023-0005,INV-2023-0854,5289.60,,,,not a warranty,application/pdf,430951,0.41,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-10-12 00:00:00+00,2023-10-12
aae2668f-f7dd-4d50-a3e3-74bc84bf9e84,e1bf7f4c-ce10-43d5-9f59-55740d26d991,AST-FURN-DESK-00300,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Delta Computer Supplies,PO-2023-0023,INV-2023-0606,4400.40,,,,not a warranty,application/pdf,500162,0.48,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-05-12 00:00:00+00,2023-05-12
45771828-ac3e-4f6a-81cb-e9c0e3dfae58,a7c85299-962a-4747-881b-c1a5317dac4f,AST-IT-PC-00076,d82f0fd6-d71d-41ff-b68c-5f4f7a3f4ea0,Finance and Procurement,Administration Building,invoice,Delta Computer Supplies,PO-2023-0021,INV-2023-0149,23028.00,,,,not a warranty,application/pdf,241814,0.23,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-05-09 00:00:00+00,2023-05-09
9b6ae76e-57a4-432e-9cd6-5c0c7aedfee5,354fdcb6-3bbd-41f9-8a81-9e4267b24248,AST-IT-MONITOR-00199,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,manual,,,,,,,,not a warranty,application/pdf,1891924,1.80,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
85862b62-0ac3-49b4-9ac3-169ebae2c482,208e425b-b6b6-4230-ae64-59cb64d5691e,AST-IT-PC-00339,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,manual,,,,,,,,not a warranty,application/pdf,2333872,2.23,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
7cb5ce1b-dfe4-4d0b-861c-065cdef2b8e7,7107d2e4-b73a-499f-9301-7fb24da91994,AST-LAB-3DP-00143,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2025-09-21,-365,expired,application/pdf,195050,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-10-06 00:00:00+00,2023-10-06
a4173b36-e819-406e-b435-ae82e5e3f9a0,0cd380da-7e0d-4741-9dca-9231f00f845e,AST-IT-MONITOR-00008,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Nile Tech Systems,,,,Service contract,2027-07-23,305,covered,application/pdf,150271,0.14,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-08-06 00:00:00+00,2024-08-06
3a2dd486-a084-4982-ae39-5db37fdba893,70bbe4d2-7c10-4be7-bf34-781164f9f6e8,AST-IT-MONITOR-00080,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2023-08-02,-1146,expired,application/pdf,225659,0.22,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-08-16 00:00:00+00,2021-08-16
cbc072c0-fb9e-4311-81b4-98f47ef6ed9a,354fdcb6-3bbd-41f9-8a81-9e4267b24248,AST-IT-MONITOR-00199,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,LabLine Scientific,,,,Service contract,2024-10-23,-698,expired,application/pdf,168585,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-11-07 00:00:00+00,2021-11-07
0438b3bc-11fa-498c-9c5d-cde9d15d7abd,d255a2f3-289b-49ea-8952-48145ddd3b66,AST-IT-MONITOR-00367,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2023-10-26,-1061,expired,application/pdf,203112,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-11-09 00:00:00+00,2021-11-09
c5340d57-99b2-4a8a-955e-ef56d6d377bd,208e425b-b6b6-4230-ae64-59cb64d5691e,AST-IT-PC-00339,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Nile Tech Systems,,,,Manufacturer warranty,2026-02-14,-219,expired,application/pdf,159104,0.15,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-02-29 00:00:00+00,2024-02-29
790b594b-cab5-4fd7-bc9a-e917cbadc2d8,7107d2e4-b73a-499f-9301-7fb24da91994,AST-LAB-3DP-00143,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Upper Egypt Office Works,PO-2023-0052,INV-2023-0038,36708.00,,,,not a warranty,application/pdf,372141,0.35,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-10-06 00:00:00+00,2023-10-06
e3659065-5796-42bd-ac88-9936da3c6993,3d0a6046-1b99-4bfd-a909-61a0bce67f46,AST-LAB-3DP-00311,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Delta Computer Supplies,PO-2021-0019,INV-2021-0842,44004.00,,,,not a warranty,application/pdf,215085,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-11-15 00:00:00+00,2021-11-15
54f44559-8dc1-4fd9-97a9-3c63be4ffb49,48ad148e-78a6-4700-a3f7-ef329523d118,AST-FURN-CHAIR-00087,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,LabLine Scientific,PO-2023-0036,INV-2023-0840,3032.40,,,,not a warranty,application/pdf,328840,0.31,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-11-09 00:00:00+00,2023-11-09
285e6a12-7596-4bbc-ba9b-ef30d6d192ad,faf94263-3003-43b6-8daf-84fdd8c41d87,AST-IT-MONITOR-00057,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,LabLine Scientific,PO-2025-0020,INV-2025-0587,4810.80,,,,not a warranty,application/pdf,424399,0.40,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-11-25 00:00:00+00,2025-11-25
738431cc-973e-43d4-90c8-29423426a19a,0cd380da-7e0d-4741-9dca-9231f00f845e,AST-IT-MONITOR-00008,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Nile Tech Systems,PO-2024-0059,INV-2024-0104,5540.40,,,,not a warranty,application/pdf,160196,0.15,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-08-06 00:00:00+00,2024-08-06
